perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(229, 0.5435677), (1109, 0.3194383), (203, 0.1884963), (310, 0.07889564), (321, 0.067778826), (449, 0.056623045), (353, 0.048236456), (537, 0.04360037), (474, 0.041166898), (581, 0.039307665), (236, 0.022095311), (472, 0.021733318), (82, 0.014825144), (707, 0.0146631785), (428, 0.014529413), (743, 0.013939952), (277, 0.012684362), (473, 0.012587923), (282, 0.012427137), (684, 0.012305259)]","[229, 1109, 203, 310, 321, 449, 353, 537, 474, 581, 236, 472, 82, 707, 428, 743, 277, 473, 282, 684]",15,"[687, 175, 232, 300, 227, 402, 228, 567, 549, 456, 510, 430, 54, 209, 337]",43,"[384, 257, 258, 259, 517, 6, 688, 10, 650, 143, 272, 21, 293, 171, 173, 176, 49, 434, 683, 180, 181, 55, 182, 565, 186, 187, 189, 194, 78, 335, 81, 340, 88, 221, 95, 226, 357, 240, 242, 685, 686, 509, 126]"
"[(229, 0.02698085), (1109, 0.014773805), (310, 0.0058943923), (203, 0.00572057), (537, 0.0051047076), (353, 0.0045720125), (321, 0.0044454304), (236, 0.0038075314), (449, 0.003518349), (474, 0.002739003), (581, 0.002637095), (473, 0.0025553058), (197, 0.0023346306), (707, 0.00221087), (743, 0.002140468), (472, 0.002019324), (277, 0.0019416624), (282, 0.0018772128), (428, 0.0018412146), (155, 0.0017478775)]","[229, 1109, 310, 203, 537, 353, 321, 236, 449, 474, 581, 473, 197, 707, 743, 472, 277, 282, 428, 155]",2,"[54, 337]",56,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 434, 683, 180, 181, 55, 182, 565, 186, 187, 567, 189, 194, 456, 78, 335, 81, 209, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.36987707), (1109, 0.20258674), (203, 0.08549361), (449, 0.05136831), (353, 0.042732466), (537, 0.040603578), (310, 0.034082063), (321, 0.033810046), (236, 0.018116368), (581, 0.01610922), (474, 0.01565078), (472, 0.013029416), (707, 0.012574708), (684, 0.011204234), (473, 0.009947289), (326, 0.009725224), (82, 0.00931776), (277, 0.00875032), (282, 0.008675505), (155, 0.008557234)]","[229, 1109, 203, 449, 353, 537, 310, 321, 236, 581, 474, 472, 707, 684, 473, 326, 82, 277, 282, 155]",10,"[175, 181, 176, 228, 272, 187, 650, 240, 549, 242]",48,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 143, 402, 21, 293, 171, 300, 173, 430, 49, 434, 683, 180, 54, 55, 182, 565, 186, 567, 189, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 357, 232, 685, 686, 509, 126]"
"[(229, 0.060934514), (1109, 0.026167197), (203, 0.02369589), (353, 0.010743653), (537, 0.008238704), (321, 0.007899563), (581, 0.0076488997), (310, 0.0076261377), (449, 0.0068447953), (236, 0.0065866355), (474, 0.005379531), (473, 0.004353111), (428, 0.0036540695), (472, 0.003416191), (684, 0.0033746103), (155, 0.0033463943), (277, 0.0032905792), (86, 0.0029667036), (707, 0.0029051213), (660, 0.0028248131)]","[229, 1109, 203, 353, 537, 321, 581, 310, 449, 236, 474, 473, 428, 472, 684, 155, 277, 86, 707, 660]",3,"[517, 10, 565]",55,"[384, 257, 258, 259, 687, 6, 510, 688, 650, 143, 272, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 434, 683, 180, 181, 54, 55, 182, 186, 187, 567, 189, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.31880498), (1109, 0.13467257), (203, 0.09276223), (353, 0.03251019), (310, 0.032038443), (321, 0.022531463), (474, 0.018782146), (537, 0.017140634), (449, 0.016989538), (581, 0.016482292), (236, 0.011937818), (472, 0.010639172), (197, 0.010431713), (282, 0.008843705), (473, 0.008763268), (428, 0.008633772), (277, 0.00860881), (707, 0.008527499), (53, 0.007881549), (684, 0.007612495)]","[229, 1109, 203, 353, 310, 321, 474, 537, 449, 581, 236, 472, 197, 282, 473, 428, 277, 707, 53, 684]",9,"[340, 335, 258, 434, 209, 54, 517, 272, 685]",49,"[384, 257, 259, 687, 6, 510, 688, 10, 650, 143, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 683, 180, 181, 55, 182, 565, 186, 187, 567, 189, 194, 456, 78, 81, 337, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 686, 509, 126]"
"[(229, 0.3564956), (1109, 0.15608871), (321, 0.07276478), (353, 0.06620057), (203, 0.045552056), (310, 0.038656976), (236, 0.03475778), (537, 0.034580484), (473, 0.030555923), (449, 0.02086167), (581, 0.01656179), (474, 0.014695035), (428, 0.013408938), (743, 0.01245133), (197, 0.010397106), (716, 0.009698781), (155, 0.009666545), (707, 0.009556294), (86, 0.009252098), (326, 0.008649765)]","[229, 1109, 321, 353, 203, 310, 236, 537, 473, 449, 581, 474, 428, 743, 197, 716, 155, 707, 86, 326]",12,"[81, 549, 456, 357, 78, 683, 49, 240, 272, 565, 300, 10]",46,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 650, 143, 402, 21, 293, 171, 173, 430, 175, 176, 434, 180, 181, 54, 55, 182, 186, 187, 567, 189, 194, 335, 209, 337, 340, 88, 221, 95, 226, 227, 228, 232, 242, 685, 686, 509, 126]"
"[(229, 0.67192006), (1109, 0.36162058), (203, 0.16391295), (537, 0.13301633), (321, 0.13288778), (310, 0.10078687), (236, 0.09525002), (449, 0.08958209), (353, 0.082226105), (474, 0.048903782), (581, 0.047655154), (743, 0.036415596), (472, 0.03218703), (428, 0.030134449), (684, 0.028518716), (82, 0.026692623), (277, 0.017641068), (155, 0.01747445), (197, 0.016937694), (707, 0.016808586)]","[229, 1109, 203, 537, 321, 310, 236, 449, 353, 474, 581, 743, 472, 428, 684, 82, 277, 155, 197, 707]",27,"[54, 88, 293, 194, 430, 549, 175, 242, 221, 300, 21, 357, 384, 189, 402, 209, 509, 565, 228, 259, 171, 180, 688, 226, 10, 55, 176]",31,"[257, 258, 687, 517, 6, 510, 650, 143, 272, 173, 49, 434, 683, 181, 182, 186, 187, 567, 456, 78, 335, 81, 337, 340, 95, 227, 232, 240, 685, 686, 126]"
"[(229, 0.08298678), (1109, 0.016882656), (203, 0.016357182), (321, 0.010050494), (353, 0.009379151), (310, 0.008608619), (537, 0.007427831), (449, 0.006454934), (474, 0.006031001), (236, 0.004748135), (155, 0.0040532537), (472, 0.0040238593), (684, 0.0037420255), (581, 0.0036367713), (473, 0.0036114946), (428, 0.0035079794), (82, 0.00333675), (277, 0.0033312012), (197, 0.0032588078), (279, 0.0027618336)]","[229, 1109, 203, 321, 353, 310, 537, 449, 474, 236, 155, 472, 684, 581, 473, 428, 82, 277, 197, 279]",2,"[300, 567]",56,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 549, 171, 173, 430, 175, 176, 49, 434, 683, 180, 181, 54, 55, 182, 565, 186, 187, 189, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.36066246), (1109, 0.15826231), (203, 0.109228455), (449, 0.06671826), (353, 0.048278354), (321, 0.044136703), (537, 0.036317915), (236, 0.03427123), (310, 0.033109996), (581, 0.016042639), (473, 0.0139871435), (474, 0.013929711), (472, 0.013282027), (684, 0.012126743), (277, 0.010494943), (326, 0.009354299), (428, 0.009245138), (707, 0.009054254), (86, 0.008893503), (197, 0.008367624)]","[229, 1109, 203, 449, 353, 321, 537, 236, 310, 581, 473, 474, 472, 684, 277, 326, 428, 707, 86, 197]",13,"[182, 335, 567, 272, 340, 687, 259, 194, 78, 685, 180, 143, 565]",45,"[384, 257, 258, 517, 6, 510, 688, 10, 650, 402, 21, 293, 549, 171, 300, 173, 430, 175, 176, 49, 434, 683, 181, 54, 55, 186, 187, 189, 456, 81, 209, 337, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 686, 509, 126]"
"[(229, 0.7024345), (1109, 0.30192378), (321, 0.2020568), (449, 0.13801922), (203, 0.13386731), (310, 0.12566033), (353, 0.096754394), (236, 0.08453681), (537, 0.08410158), (474, 0.07260965), (473, 0.044957258), (581, 0.037102424), (743, 0.026953654), (472, 0.024806302), (707, 0.023004998), (684, 0.018501334), (277, 0.01795652), (428, 0.017461676), (197, 0.016530689), (155, 0.016390342)]","[229, 1109, 321, 449, 203, 310, 353, 236, 537, 474, 473, 581, 743, 472, 707, 684, 277, 428, 197, 155]",26,"[335, 430, 259, 209, 181, 78, 227, 509, 194, 21, 95, 242, 257, 687, 54, 221, 88, 10, 456, 228, 232, 567, 510, 402, 565, 189]",32,"[384, 258, 517, 6, 688, 650, 143, 272, 293, 549, 171, 300, 173, 175, 176, 49, 434, 683, 180, 55, 182, 186, 187, 81, 337, 340, 226, 357, 240, 685, 686, 126]"
"[(229, 0.26895478), (1109, 0.08754949), (203, 0.08501941), (236, 0.03545306), (310, 0.035143528), (321, 0.030263275), (353, 0.02334848), (449, 0.01983109), (581, 0.0189321), (537, 0.018578941), (474, 0.015207627), (428, 0.011203533), (472, 0.01055132), (684, 0.009934313), (743, 0.009538856), (473, 0.008204864), (707, 0.0073812767), (86, 0.007240479), (53, 0.0069256164), (326, 0.0068372665)]","[229, 1109, 203, 236, 310, 321, 353, 449, 581, 537, 474, 428, 472, 684, 743, 473, 707, 86, 53, 326]",9,"[189, 209, 95, 300, 226, 685, 126, 54, 194]",49,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 549, 171, 173, 430, 175, 176, 49, 434, 683, 180, 181, 55, 182, 565, 186, 187, 567, 456, 78, 335, 81, 337, 340, 88, 221, 227, 228, 357, 232, 240, 242, 686, 509]"
"[(229, 0.8448508), (1109, 0.7105772), (203, 0.4732099), (310, 0.42228624), (321, 0.28908792), (449, 0.26259547), (353, 0.24150696), (537, 0.23494121), (474, 0.14998928), (581, 0.1464613), (197, 0.118763395), (236, 0.09360258), (743, 0.074556105), (82, 0.05923497), (277, 0.055669613), (326, 0.051801454), (472, 0.051437017), (428, 0.051188756), (473, 0.047027748), (684, 0.045638118)]","[229, 1109, 203, 310, 321, 449, 353, 537, 474, 581, 197, 236, 743, 82, 277, 326, 472, 428, 473, 684]",50,"[565, 186, 687, 549, 510, 228, 143, 226, 456, 402, 176, 180, 209, 242, 300, 686, 181, 81, 95, 232, 258, 227, 187, 357, 434, 340, 384, 175, 55, 54, 189, 126, 335, 337, 10, 49, 221, 517, 88, 567, 509, 272, 171, 650, 688, 685, 78, 21, 182, 683]",8,"[257, 259, 6, 293, 173, 430, 194, 240]"
"[(229, 0.57102895), (1109, 0.2831999), (203, 0.17201596), (321, 0.103086725), (310, 0.09941965), (449, 0.08858489), (353, 0.05237077), (236, 0.043669768), (537, 0.03952484), (473, 0.035987847), (472, 0.03220187), (581, 0.031497683), (428, 0.021043872), (743, 0.020308642), (197, 0.01624861), (474, 0.015629461), (684, 0.014889933), (326, 0.01456114), (277, 0.014107034), (155, 0.012797891)]","[229, 1109, 203, 321, 310, 449, 353, 236, 537, 473, 472, 581, 428, 743, 197, 474, 684, 326, 277, 155]",15,"[650, 176, 517, 258, 95, 227, 456, 55, 384, 300, 335, 54, 221, 242, 228]",43,"[257, 259, 687, 6, 510, 688, 10, 143, 272, 402, 21, 293, 549, 171, 173, 430, 175, 49, 434, 683, 180, 181, 182, 565, 186, 187, 567, 189, 194, 78, 81, 209, 337, 340, 88, 226, 357, 232, 240, 685, 686, 509, 126]"
"[(229, 0.67502147), (1109, 0.33390707), (203, 0.29367602), (236, 0.25843495), (321, 0.13966882), (537, 0.107439555), (353, 0.10317763), (449, 0.10045675), (310, 0.09802884), (472, 0.049228407), (474, 0.04000261), (581, 0.02931249), (473, 0.026595859), (684, 0.023974724), (428, 0.021627055), (53, 0.02160891), (707, 0.021505006), (197, 0.019387998), (277, 0.017306631), (82, 0.017048808)]","[229, 1109, 203, 236, 321, 537, 353, 449, 310, 472, 474, 581, 473, 684, 428, 53, 707, 197, 277, 82]",34,"[186, 95, 300, 335, 189, 171, 143, 650, 221, 209, 176, 173, 6, 565, 402, 688, 549, 240, 259, 357, 78, 293, 175, 337, 687, 258, 510, 517, 434, 227, 683, 55, 257, 126]",24,"[384, 10, 272, 21, 430, 49, 180, 181, 54, 182, 187, 567, 194, 456, 81, 340, 88, 226, 228, 232, 242, 685, 686, 509]"
"[(229, 0.27673358), (1109, 0.13204671), (203, 0.07107062), (353, 0.03482949), (310, 0.020011824), (581, 0.017507736), (321, 0.0167591), (537, 0.01659679), (236, 0.016544772), (449, 0.012637116), (474, 0.0118660005), (473, 0.010217963), (197, 0.008305961), (82, 0.008100964), (743, 0.007976301), (684, 0.0077677914), (428, 0.006862182), (53, 0.006600675), (155, 0.0064353882), (716, 0.006404525)]","[229, 1109, 203, 353, 310, 581, 321, 537, 236, 449, 474, 473, 197, 82, 743, 684, 428, 53, 155, 716]",6,"[242, 176, 434, 430, 232, 189]",52,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 402, 21, 293, 549, 171, 300, 173, 175, 49, 683, 180, 181, 54, 55, 182, 565, 186, 187, 567, 194, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 240, 685, 686, 509, 126]"
"[(229, 0.5721756), (1109, 0.38241285), (203, 0.27582622), (581, 0.095688306), (353, 0.08750391), (321, 0.069364466), (310, 0.0655272), (449, 0.055266112), (236, 0.042996887), (537, 0.04252593), (474, 0.034336146), (472, 0.028983815), (684, 0.026385916), (473, 0.025340607), (428, 0.022531549), (326, 0.019198101), (86, 0.018784733), (197, 0.016390352), (277, 0.015780428), (707, 0.015448453)]","[229, 1109, 203, 581, 353, 321, 310, 449, 236, 537, 474, 472, 684, 473, 428, 326, 86, 197, 277, 707]",22,"[228, 194, 78, 340, 49, 688, 685, 189, 300, 180, 240, 126, 221, 257, 430, 337, 6, 258, 293, 232, 259, 81]",36,"[384, 687, 517, 510, 10, 650, 143, 272, 402, 21, 549, 171, 173, 175, 176, 434, 683, 181, 54, 55, 182, 565, 186, 187, 567, 456, 335, 209, 88, 95, 226, 227, 357, 242, 686, 509]"
"[(229, 0.60134774), (1109, 0.33895963), (203, 0.22948778), (321, 0.10014335), (449, 0.09672215), (353, 0.093500786), (310, 0.09286508), (236, 0.0727033), (537, 0.055663325), (581, 0.037800983), (474, 0.029973596), (472, 0.024449572), (197, 0.018903665), (155, 0.017112004), (473, 0.016199263), (277, 0.015968312), (428, 0.015287628), (53, 0.015189327), (707, 0.015088301), (684, 0.014097129)]","[229, 1109, 203, 321, 449, 353, 310, 236, 537, 581, 474, 472, 197, 155, 473, 277, 428, 53, 707, 684]",30,"[228, 171, 187, 456, 143, 54, 176, 567, 549, 180, 232, 240, 685, 430, 259, 49, 126, 242, 272, 510, 78, 688, 402, 384, 175, 517, 182, 186, 509, 81]",28,"[257, 258, 687, 6, 10, 650, 21, 293, 300, 173, 434, 683, 181, 55, 565, 189, 194, 335, 209, 337, 340, 88, 221, 95, 226, 227, 357, 686]"
"[(229, 0.8586784), (1109, 0.62331456), (203, 0.4338064), (310, 0.3851979), (353, 0.3458038), (449, 0.333962), (321, 0.2610963), (537, 0.2539883), (236, 0.2002857), (581, 0.1227105), (473, 0.12114254), (474, 0.11490725), (707, 0.08302121), (277, 0.06909964), (684, 0.06692525), (53, 0.057048168), (472, 0.051931523), (428, 0.04899446), (743, 0.04780513), (82, 0.047790933)]","[229, 1109, 203, 310, 353, 449, 321, 537, 236, 581, 473, 474, 707, 277, 684, 53, 472, 428, 743, 82]",51,"[186, 55, 182, 209, 340, 221, 688, 686, 232, 54, 173, 456, 509, 257, 430, 357, 272, 88, 565, 687, 171, 228, 95, 126, 81, 242, 685, 143, 384, 10, 226, 187, 176, 402, 49, 258, 21, 293, 434, 180, 300, 549, 240, 189, 650, 337, 567, 227, 510, 517, 78]",7,"[259, 6, 175, 683, 181, 194, 335]"
"[(229, 0.149002), (1109, 0.07109915), (203, 0.038678408), (310, 0.019964173), (449, 0.013354012), (353, 0.0127653405), (321, 0.012747859), (537, 0.0116749825), (236, 0.011613941), (474, 0.011574913), (581, 0.0068336604), (428, 0.006701012), (277, 0.0061304057), (473, 0.0058653634), (684, 0.0057423157), (82, 0.0055258255), (326, 0.0054209987), (155, 0.0052976087), (472, 0.004922994), (197, 0.0047680964)]","[229, 1109, 203, 310, 449, 353, 321, 537, 236, 474, 581, 428, 277, 473, 684, 82, 326, 155, 472, 197]",4,"[565, 402, 194, 173]",54,"[384, 257, 258, 259, 687, 517, 6, 510, 688, 10, 650, 143, 272, 21, 293, 549, 171, 300, 430, 175, 176, 49, 434, 683, 180, 181, 54, 55, 182, 186, 187, 567, 189, 456, 78, 335, 81, 209, 337, 340, 88, 221, 95, 226, 227, 228, 357, 232, 240, 242, 685, 686, 509, 126]"
"[(229, 0.83538353), (1109, 0.6007098), (203, 0.5501228), (310, 0.33596963), (321, 0.33152038), (537, 0.26344797), (353, 0.24510086), (581, 0.17694496), (474, 0.16815335), (449, 0.15349202), (707, 0.10096708), (473, 0.09640787), (428, 0.08797929), (236, 0.066716075), (684, 0.061193366), (472, 0.060003277), (197, 0.048656106), (86, 0.045406267), (277, 0.04333569), (548, 0.04023726)]","[229, 1109, 203, 310, 321, 537, 353, 581, 474, 449, 707, 473, 428, 236, 684, 472, 197, 86, 277, 548]",43,"[228, 300, 180, 182, 565, 683, 685, 143, 272, 6, 259, 686, 257, 21, 335, 456, 232, 175, 95, 189, 384, 430, 194, 242, 171, 293, 337, 10, 357, 176, 81, 126, 209, 55, 517, 173, 181, 78, 227, 54, 49, 258, 509]",15,"[687, 510, 688, 650, 402, 549, 434, 186, 187, 567, 340, 88, 221, 226, 240]"
"[(229, 0.7277019), (1109, 0.46027592), (203, 0.28127232), (537, 0.195044), (321, 0.18818983), (353, 0.1652585), (449, 0.1271175), (310, 0.09398238), (236, 0.061039977), (428, 0.060338043), (581, 0.045936573), (474, 0.041712806), (684, 0.03539079), (473, 0.03492824), (743, 0.032226384), (326, 0.029230908), (155, 0.027336828), (82, 0.023933174), (277, 0.022201085), (472, 0.01983749)]","[229, 1109, 203, 537, 321, 353, 449, 310, 236, 428, 581, 474, 684, 473, 743, 326, 155, 82, 277, 472]",39,"[357, 227, 242, 228, 293, 687, 226, 510, 340, 175, 21, 194, 49, 565, 257, 567, 384, 272, 688, 187, 55, 78, 509, 683, 686, 337, 126, 10, 259, 88, 171, 402, 517, 143, 186, 221, 6, 181, 180]",19,"[258, 650, 549, 300, 173, 430, 176, 434, 54, 182, 189, 456, 335, 81, 209, 95, 232, 240, 685]"
"[(229, 0.86232007), (1109, 0.7974296), (203, 0.6927231), (310, 0.37330365), (321, 0.3245378), (449, 0.30127394), (353, 0.26472527), (474, 0.1960125), (581, 0.1709029), (537, 0.14021206), (472, 0.14006574), (473, 0.1027364), (82, 0.08743618), (684, 0.0760186), (743, 0.061625276), (197, 0.051070962), (326, 0.05002389), (236, 0.042424686), (987, 0.041223526), (279, 0.040716406)]","[229, 1109, 203, 310, 321, 449, 353, 474, 581, 537, 472, 473, 82, 684, 743, 197, 326, 236, 987, 279]",45,"[335, 189, 510, 173, 456, 688, 209, 180, 194, 384, 567, 55, 509, 182, 175, 337, 187, 54, 227, 434, 259, 242, 95, 686, 228, 126, 258, 176, 49, 257, 517, 21, 357, 300, 430, 78, 6, 88, 181, 221, 226, 186, 171, 340, 687]",13,"[10, 650, 143, 272, 402, 293, 549, 683, 565, 81, 232, 240, 685]"
"[(229, 0.5554183), (1109, 0.3378098), (203, 0.20895308), (321, 0.14888069), (449, 0.08200332), (353, 0.08048174), (537, 0.06551311), (474, 0.04640584), (310, 0.04053536), (428, 0.03663692), (581, 0.033150446), (236, 0.032545757), (472, 0.029882323), (473, 0.024493892), (155, 0.019778924), (277, 0.017067613), (197, 0.016996915), (684, 0.014452253), (707, 0.013796636), (82, 0.013153591)]","[229, 1109, 203, 321, 449, 353, 537, 474, 310, 428, 581, 236, 472, 473, 155, 277, 197, 684, 707, 82]",24,"[175, 687, 510, 300, 143, 49, 434, 384, 194, 228, 240, 242, 221, 293, 10, 186, 187, 340, 686, 257, 88, 81, 226, 54]",34,"[258, 259, 517, 6, 688, 650, 272, 402, 21, 549, 171, 173, 430, 176, 683, 180, 181, 55, 182, 565, 567, 189, 456, 78, 335, 209, 337, 95, 227, 357, 232, 685, 509, 126]"
"[(229, 0.7399985), (1109, 0.4164158), (353, 0.16274083), (537, 0.15359488), (203, 0.14885834), (310, 0.13771436), (581, 0.115469016), (449, 0.10942662), (321, 0.09826529), (428, 0.07590328), (473, 0.061712917), (474, 0.038674373), (197, 0.036279585), (236, 0.03592004), (743, 0.033609178), (277, 0.02453742), (155, 0.024193382), (707, 0.023712996), (684, 0.019467471), (472, 0.017556408)]","[229, 1109, 353, 537, 203, 310, 581, 449, 321, 428, 473, 474, 197, 236, 743, 277, 155, 707, 684, 472]",34,"[240, 126, 209, 509, 78, 221, 517, 650, 335, 95, 10, 510, 173, 171, 683, 688, 686, 228, 194, 242, 357, 81, 337, 434, 430, 187, 685, 567, 258, 49, 340, 182, 687, 21]",24,"[384, 257, 259, 6, 143, 272, 402, 293, 549, 300, 175, 176, 180, 181, 54, 55, 565, 186, 189, 456, 88, 226, 227, 232]"
"[(229, 0.788845), (1109, 0.6709284), (203, 0.44081944), (310, 0.4061843), (449, 0.3254151), (321, 0.25969008), (236, 0.19016637), (581, 0.17482765), (537, 0.1739662), (353, 0.14722717), (473, 0.118826054), (472, 0.09653576), (707, 0.07189052), (743, 0.06398559), (86, 0.05158205), (474, 0.047419034), (428, 0.046770964), (326, 0.045753475), (684, 0.044452418), (53, 0.044144623)]","[229, 1109, 203, 310, 449, 321, 236, 581, 537, 353, 473, 472, 707, 743, 86, 474, 428, 326, 684, 53]",44,"[180, 687, 685, 228, 187, 173, 240, 259, 227, 194, 81, 186, 10, 95, 688, 384, 340, 257, 517, 293, 189, 686, 337, 272, 171, 509, 182, 55, 88, 232, 300, 181, 335, 175, 357, 258, 650, 402, 176, 242, 49, 126, 430, 221]",14,"[6, 510, 143, 21, 549, 434, 683, 54, 565, 567, 456, 78, 209, 226]"
"[(229, 0.7126833), (1109, 0.49031666), (203, 0.46236956), (449, 0.17012051), (537, 0.15740825), (310, 0.1560345), (321, 0.13418621), (353, 0.12447699), (236, 0.11362996), (472, 0.05424689), (474, 0.051866416), (155, 0.04061698), (197, 0.037943307), (581, 0.03761869), (277, 0.03313308), (428, 0.029864894), (684, 0.028184544), (326, 0.02645228), (743, 0.02447498), (82, 0.024405096)]","[229, 1109, 203, 449, 537, 310, 321, 353, 236, 472, 474, 155, 197, 581, 277, 428, 684, 326, 743, 82]",33,"[88, 510, 226, 10, 430, 258, 685, 683, 384, 402, 688, 187, 293, 567, 300, 182, 176, 54, 357, 221, 335, 456, 509, 6, 228, 227, 686, 240, 126, 95, 549, 650, 186]",25,"[257, 259, 687, 517, 143, 272, 21, 171, 173, 175, 49, 434, 180, 181, 55, 565, 189, 194, 78, 81, 209, 337, 340, 232, 242]"
"[(229, 0.8416952), (1109, 0.6590219), (203, 0.57995754), (236, 0.43214658), (449, 0.21500109), (474, 0.20187832), (537, 0.20139046), (310, 0.18565227), (321, 0.18371448), (353, 0.14486855), (581, 0.13618289), (428, 0.0945945), (473, 0.088758215), (684, 0.084537104), (155, 0.075724535), (277, 0.05337446), (326, 0.051198266), (472, 0.045147546), (707, 0.04271249), (743, 0.041437905)]","[229, 1109, 203, 236, 449, 474, 537, 310, 321, 353, 581, 428, 473, 684, 155, 277, 326, 472, 707, 743]",47,"[180, 49, 683, 181, 430, 242, 258, 228, 259, 685, 187, 54, 510, 226, 55, 88, 293, 434, 186, 221, 10, 337, 257, 209, 171, 173, 81, 300, 194, 688, 189, 565, 232, 567, 143, 549, 6, 78, 227, 456, 384, 517, 175, 650, 126, 340, 272]",11,"[687, 402, 21, 176, 182, 335, 95, 357, 240, 686, 509]"
"[(229, 0.73085564), (1109, 0.5103093), (203, 0.28152883), (310, 0.21995206), (321, 0.18236981), (537, 0.116253525), (449, 0.11601636), (353, 0.10522838), (473, 0.070718035), (581, 0.065611735), (707, 0.063096285), (684, 0.04674855), (474, 0.04445975), (428, 0.039576996), (236, 0.03762884), (155, 0.03587004), (472, 0.03541105), (743, 0.034256186), (197, 0.032295596), (326, 0.031314854)]","[229, 1109, 203, 310, 321, 537, 449, 353, 473, 581, 707, 684, 474, 428, 236, 155, 472, 743, 197, 326]",35,"[650, 182, 173, 456, 567, 565, 21, 81, 226, 181, 180, 430, 186, 335, 126, 517, 688, 293, 6, 242, 337, 300, 175, 49, 55, 549, 143, 272, 176, 685, 340, 259, 687, 257, 10]",23,"[384, 258, 510, 402, 171, 434, 683, 54, 187, 189, 194, 78, 209, 88, 221, 95, 227, 228, 357, 232, 240, 686, 509]"
