perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(513, 0.24095868), (297, 0.19926624), (85, 0.17214765), (312, 0.057387795), (164, 0.042808723), (627, 0.039952017), (67, 0.031708915), (493, 0.028046139), (95, 0.0227132), (110, 0.017286053), (970, 0.01584372), (339, 0.014037918), (566, 0.01271599), (535, 0.012448704), (1044, 0.012267524), (200, 0.008472579), (428, 0.008372749), (548, 0.008364123), (961, 0.0076396246), (238, 0.006851645)]","[513, 297, 85, 312, 164, 627, 67, 493, 95, 110, 970, 339, 566, 535, 1044, 200, 428, 548, 961, 238]",52,"[152, 15, 182, 651, 446, 588, 193, 705, 655, 156, 133, 49, 134, 528, 413, 68, 495, 160, 59, 434, 191, 0, 332, 601, 650, 22, 529, 700, 656, 478, 628, 494, 488, 685, 479, 697, 710, 703, 429, 581, 178, 692, 706, 707, 693, 222, 616, 98, 517, 233, 282, 485]",131,"[512, 3, 6, 518, 8, 520, 10, 11, 12, 524, 526, 530, 21, 31, 32, 39, 557, 47, 55, 58, 63, 69, 587, 81, 84, 602, 603, 92, 605, 97, 99, 609, 610, 614, 115, 123, 126, 128, 131, 132, 136, 653, 654, 143, 662, 663, 154, 155, 159, 161, 163, 167, 169, 173, 174, 175, 177, 179, 691, 181, 184, 185, 694, 695, 696, 190, 194, 698, 196, 197, 198, 199, 704, 202, 204, 708, 709, 711, 210, 215, 217, 220, 229, 237, 244, 268, 272, 273, 274, 275, 284, 285, 288, 293, 301, 318, 320, 333, 356, 366, 370, 384, 403, 417, 419, 431, 699, 701, 460, 461, 462, 702, 466, 469, 473, 474, 477, 481, 482, 483, 487, 492, 496, 497, 498, 501, 503, 504, 508, 509, 510]"
"[(297, 0.025232116), (513, 0.024843242), (85, 0.020139728), (95, 0.01806254), (312, 0.009893005), (67, 0.007057537), (627, 0.006891028), (110, 0.0061967685), (164, 0.0051957183), (493, 0.005165785), (1044, 0.0045442176), (339, 0.0036674317), (535, 0.0035255637), (566, 0.003357719), (970, 0.0028397944), (548, 0.0024911417), (432, 0.002451248), (1122, 0.0024236687), (675, 0.0024182263), (961, 0.0023971093)]","[297, 513, 85, 95, 312, 67, 627, 110, 164, 493, 1044, 339, 535, 566, 970, 548, 432, 1122, 675, 961]",4,"[39, 333, 237, 492]",179,"[0, 512, 3, 517, 6, 518, 8, 520, 10, 11, 12, 524, 526, 15, 528, 529, 530, 21, 22, 31, 32, 557, 47, 49, 55, 58, 59, 63, 68, 69, 581, 587, 588, 81, 84, 601, 602, 603, 92, 605, 97, 98, 99, 609, 610, 614, 616, 115, 628, 123, 126, 128, 131, 132, 133, 134, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 154, 155, 156, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 692, 184, 185, 693, 694, 695, 696, 190, 191, 697, 193, 194, 698, 196, 197, 198, 199, 703, 704, 202, 706, 204, 708, 709, 710, 711, 210, 215, 217, 220, 222, 229, 233, 244, 268, 272, 273, 274, 275, 282, 284, 285, 288, 293, 301, 318, 320, 332, 356, 366, 370, 384, 403, 413, 417, 419, 429, 431, 434, 699, 446, 700, 701, 460, 461, 462, 702, 466, 469, 473, 474, 705, 477, 478, 479, 481, 482, 483, 485, 707, 487, 488, 494, 495, 496, 497, 498, 501, 503, 504, 508, 509, 510]"
"[(513, 0.08941585), (297, 0.07445079), (85, 0.071208976), (627, 0.03753444), (95, 0.026699802), (1044, 0.023124363), (312, 0.021561248), (110, 0.014238224), (67, 0.012317986), (164, 0.012262603), (493, 0.012039427), (566, 0.011853048), (535, 0.008946474), (339, 0.008889813), (961, 0.0066151987), (428, 0.0063785883), (675, 0.006340231), (1122, 0.005963174), (612, 0.0059309206), (970, 0.0052425577)]","[513, 297, 85, 627, 95, 1044, 312, 110, 67, 164, 493, 566, 535, 339, 961, 428, 675, 1122, 612, 970]",23,"[282, 698, 704, 692, 285, 237, 518, 483, 134, 497, 384, 557, 15, 603, 628, 588, 47, 705, 474, 128, 11, 222, 184]",160,"[0, 512, 3, 517, 6, 8, 520, 10, 12, 524, 526, 528, 529, 530, 21, 22, 31, 32, 39, 49, 55, 58, 59, 63, 68, 69, 581, 587, 81, 84, 601, 602, 92, 605, 97, 98, 99, 609, 610, 614, 616, 115, 123, 126, 131, 132, 133, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 154, 155, 156, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 185, 693, 694, 695, 696, 190, 191, 697, 193, 194, 196, 197, 198, 199, 703, 202, 706, 204, 708, 709, 710, 711, 210, 215, 217, 220, 229, 233, 244, 268, 272, 273, 274, 275, 284, 288, 293, 301, 318, 320, 332, 333, 356, 366, 370, 403, 413, 417, 419, 429, 431, 434, 699, 446, 700, 701, 460, 461, 462, 702, 466, 469, 473, 477, 478, 479, 481, 482, 485, 707, 487, 488, 492, 494, 495, 496, 498, 501, 503, 504, 508, 509, 510]"
"[(513, 0.91047645), (297, 0.83755445), (85, 0.752353), (95, 0.68276256), (627, 0.6468367), (312, 0.5627377), (1044, 0.5214137), (110, 0.4370343), (67, 0.4046102), (493, 0.3372245), (164, 0.25225192), (339, 0.25150603), (535, 0.20742863), (970, 0.14219758), (566, 0.12835956), (149, 0.12143093), (432, 0.11680947), (200, 0.11420613), (961, 0.11277072), (238, 0.11050551)]","[513, 297, 85, 95, 627, 312, 1044, 110, 67, 493, 164, 339, 535, 970, 566, 149, 432, 200, 961, 238]",121,"[524, 84, 487, 588, 510, 431, 268, 497, 152, 8, 204, 320, 31, 169, 123, 196, 485, 501, 526, 21, 462, 69, 693, 32, 609, 215, 333, 22, 190, 132, 581, 293, 509, 181, 481, 651, 199, 318, 10, 217, 429, 692, 68, 233, 685, 705, 285, 237, 530, 616, 702, 97, 198, 477, 98, 128, 384, 99, 273, 244, 603, 288, 167, 403, 512, 610, 460, 92, 704, 498, 655, 495, 517, 654, 628, 601, 282, 473, 179, 126, 12, 182, 479, 697, 653, 706, 709, 194, 614, 701, 136, 202, 707, 703, 284, 222, 446, 39, 6, 160, 63, 156, 184, 356, 366, 602, 529, 496, 210, 413, 605, 143, 59, 155, 528, 708, 185, 178, 81, 587, 504]",62,"[0, 3, 518, 520, 11, 15, 557, 47, 49, 55, 58, 115, 131, 133, 134, 650, 656, 662, 663, 154, 159, 161, 163, 173, 174, 175, 177, 691, 694, 695, 696, 191, 193, 698, 197, 710, 711, 220, 229, 272, 274, 275, 301, 332, 370, 417, 419, 434, 699, 700, 461, 466, 469, 474, 478, 482, 483, 488, 492, 494, 503, 508]"
"[(95, 0.9319471), (513, 0.8528447), (297, 0.84252596), (85, 0.81472504), (110, 0.5002896), (627, 0.47503883), (312, 0.44003916), (493, 0.42408937), (1044, 0.41159058), (164, 0.38338983), (566, 0.34685054), (67, 0.32166156), (339, 0.30413967), (612, 0.23675016), (535, 0.22608706), (961, 0.20484436), (970, 0.20060375), (548, 0.1976554), (238, 0.17036714), (448, 0.15568997)]","[95, 513, 297, 85, 110, 627, 312, 493, 1044, 164, 566, 67, 339, 612, 535, 961, 970, 548, 238, 448]",168,"[370, 8, 126, 705, 167, 469, 711, 69, 6, 284, 508, 185, 237, 58, 11, 196, 477, 191, 483, 174, 244, 99, 115, 518, 419, 650, 169, 320, 703, 587, 155, 318, 217, 333, 98, 184, 92, 32, 181, 699, 143, 215, 31, 601, 15, 651, 156, 123, 199, 417, 662, 461, 602, 12, 161, 332, 3, 132, 220, 702, 273, 616, 694, 274, 134, 275, 692, 503, 481, 47, 656, 473, 685, 163, 55, 39, 10, 202, 434, 485, 654, 413, 581, 154, 482, 429, 198, 460, 488, 704, 84, 696, 97, 190, 520, 530, 710, 152, 474, 136, 81, 22, 49, 282, 510, 698, 466, 509, 512, 526, 356, 700, 628, 528, 194, 603, 177, 131, 708, 160, 233, 173, 709, 222, 492, 614, 193, 487, 517, 706, 557, 128, 691, 293, 701, 197, 695, 479, 497, 693, 707, 59, 272, 446, 524, 204, 178, 403, 663, 210, 159, 529, 609, 288, 268, 133, 0, 605, 610, 229, 496, 697, 21, 384, 478, 495, 63, 498]",15,"[68, 588, 653, 655, 175, 179, 182, 285, 301, 366, 431, 462, 494, 501, 504]"
"[(513, 0.67526793), (297, 0.6509315), (85, 0.5876793), (95, 0.515071), (312, 0.35249016), (110, 0.3189724), (627, 0.19845349), (164, 0.19777898), (67, 0.14930603), (339, 0.09424064), (1044, 0.09348668), (493, 0.08991555), (566, 0.08375394), (535, 0.0733184), (675, 0.05975661), (970, 0.056840096), (548, 0.04991622), (432, 0.04981539), (200, 0.04875179), (149, 0.038964007)]","[513, 297, 85, 95, 312, 110, 627, 164, 67, 339, 1044, 493, 566, 535, 675, 970, 548, 432, 200, 149]",116,"[132, 466, 49, 651, 126, 63, 704, 133, 8, 708, 156, 628, 143, 159, 81, 483, 605, 469, 446, 233, 655, 485, 508, 473, 403, 68, 161, 136, 59, 512, 285, 12, 181, 190, 653, 479, 47, 488, 663, 32, 55, 703, 581, 333, 370, 481, 711, 504, 284, 694, 3, 509, 474, 692, 6, 691, 152, 528, 602, 160, 199, 706, 460, 92, 709, 498, 274, 288, 215, 0, 31, 173, 197, 198, 601, 366, 275, 98, 698, 194, 654, 685, 429, 431, 220, 356, 695, 191, 217, 134, 492, 650, 332, 702, 293, 273, 524, 155, 175, 237, 58, 123, 174, 320, 10, 272, 434, 487, 700, 185, 494, 222, 518, 557, 526, 707]",67,"[517, 520, 11, 15, 529, 530, 21, 22, 39, 69, 587, 588, 84, 603, 97, 99, 609, 610, 614, 616, 115, 128, 131, 656, 662, 154, 163, 167, 169, 177, 178, 179, 182, 184, 693, 696, 697, 193, 196, 202, 204, 710, 210, 229, 244, 268, 282, 301, 318, 384, 413, 417, 419, 699, 701, 461, 462, 705, 477, 478, 482, 495, 496, 497, 501, 503, 510]"
"[(513, 0.8177742), (297, 0.8171681), (85, 0.786742), (67, 0.5590948), (95, 0.50544643), (312, 0.49385226), (627, 0.4414419), (164, 0.38597855), (110, 0.36250845), (493, 0.32382998), (1044, 0.3204599), (535, 0.2539659), (339, 0.1980204), (566, 0.17180675), (1122, 0.13844831), (612, 0.13647181), (238, 0.12687697), (675, 0.11957275), (432, 0.11913102), (970, 0.11677308)]","[513, 297, 85, 67, 95, 312, 627, 164, 110, 493, 1044, 535, 339, 566, 1122, 612, 238, 675, 432, 970]",161,"[268, 529, 152, 222, 446, 175, 332, 602, 508, 123, 697, 487, 229, 215, 3, 58, 403, 68, 132, 705, 501, 143, 178, 131, 160, 22, 10, 685, 55, 700, 498, 184, 156, 694, 136, 181, 469, 204, 159, 92, 461, 191, 417, 163, 616, 47, 133, 708, 173, 356, 485, 526, 237, 202, 210, 320, 653, 503, 707, 167, 39, 177, 530, 509, 473, 497, 370, 605, 197, 517, 654, 115, 12, 6, 494, 429, 702, 588, 709, 126, 504, 696, 155, 492, 8, 220, 481, 581, 663, 199, 98, 609, 293, 701, 274, 510, 434, 488, 703, 656, 31, 699, 528, 704, 284, 190, 169, 179, 161, 477, 524, 650, 662, 691, 285, 185, 384, 692, 512, 496, 614, 557, 610, 0, 32, 710, 59, 174, 693, 273, 81, 233, 479, 478, 198, 419, 695, 288, 69, 495, 275, 97, 601, 706, 63, 99, 482, 483, 244, 182, 21, 154, 520, 128, 49, 460, 462, 333, 466, 301, 474]",22,"[518, 11, 15, 587, 84, 603, 628, 134, 651, 655, 193, 194, 698, 196, 711, 217, 272, 282, 318, 366, 413, 431]"
"[(513, 0.7593879), (297, 0.72858804), (85, 0.7157214), (627, 0.42235687), (95, 0.40744004), (110, 0.38958156), (312, 0.36909807), (1044, 0.30780166), (67, 0.28785774), (493, 0.25903857), (164, 0.21676384), (535, 0.17773065), (339, 0.10539396), (566, 0.08980578), (149, 0.08951129), (238, 0.08847466), (970, 0.081342846), (675, 0.080920465), (1122, 0.07334039), (428, 0.066997364)]","[513, 297, 85, 627, 95, 110, 312, 1044, 67, 493, 164, 535, 339, 566, 149, 238, 970, 675, 1122, 428]",120,"[695, 178, 174, 656, 588, 530, 282, 39, 99, 691, 510, 12, 483, 417, 692, 504, 446, 332, 293, 152, 285, 694, 587, 662, 705, 22, 173, 366, 210, 693, 202, 182, 275, 557, 703, 185, 156, 154, 15, 628, 288, 609, 233, 492, 143, 131, 610, 708, 136, 167, 47, 697, 384, 699, 403, 602, 429, 495, 462, 488, 466, 650, 655, 711, 419, 155, 92, 3, 220, 197, 370, 431, 698, 10, 81, 473, 707, 190, 356, 272, 191, 413, 474, 301, 49, 526, 704, 8, 69, 485, 199, 273, 177, 479, 84, 512, 528, 97, 184, 196, 68, 508, 461, 194, 128, 653, 132, 706, 503, 11, 163, 274, 268, 478, 181, 487, 115, 58, 134, 159]",63,"[0, 517, 6, 518, 520, 524, 529, 21, 31, 32, 55, 59, 63, 581, 601, 603, 605, 98, 614, 616, 123, 126, 133, 651, 654, 663, 160, 161, 169, 175, 685, 179, 696, 193, 198, 204, 709, 710, 215, 217, 222, 229, 237, 244, 284, 318, 320, 333, 434, 700, 701, 460, 702, 469, 477, 481, 482, 494, 496, 497, 498, 501, 509]"
"[(513, 0.7048739), (297, 0.65114164), (85, 0.5985272), (312, 0.4978535), (95, 0.41314653), (110, 0.25554094), (67, 0.20533729), (627, 0.19258477), (164, 0.15496801), (493, 0.14396916), (1044, 0.12927106), (339, 0.12512712), (535, 0.10344368), (566, 0.09635419), (448, 0.056775928), (238, 0.051064394), (200, 0.049281966), (612, 0.049170204), (149, 0.04786461), (432, 0.04627884)]","[513, 297, 85, 312, 95, 110, 67, 627, 164, 493, 1044, 339, 535, 566, 448, 238, 200, 612, 149, 432]",101,"[706, 628, 210, 413, 496, 512, 273, 175, 204, 22, 588, 403, 694, 288, 698, 32, 126, 530, 417, 709, 99, 708, 487, 707, 181, 605, 705, 653, 128, 132, 650, 15, 160, 268, 509, 98, 184, 237, 485, 284, 508, 0, 431, 610, 497, 143, 84, 154, 185, 55, 462, 320, 691, 685, 701, 504, 197, 272, 97, 92, 656, 134, 194, 710, 524, 182, 510, 333, 156, 21, 10, 478, 196, 11, 662, 217, 49, 69, 215, 190, 202, 222, 178, 318, 466, 603, 695, 47, 703, 614, 434, 220, 495, 332, 609, 193, 483, 616, 602, 581, 492]",82,"[3, 517, 6, 518, 8, 520, 12, 526, 528, 529, 31, 39, 557, 58, 59, 63, 68, 587, 81, 601, 115, 123, 131, 133, 136, 651, 654, 655, 663, 152, 155, 159, 161, 163, 167, 169, 173, 174, 177, 179, 692, 693, 696, 191, 697, 198, 199, 704, 711, 229, 233, 244, 274, 275, 282, 285, 293, 301, 356, 366, 370, 384, 419, 429, 699, 446, 700, 460, 461, 702, 469, 473, 474, 477, 479, 481, 482, 488, 494, 498, 501, 503]"
"[(513, 0.73567647), (85, 0.6456673), (297, 0.6430921), (312, 0.49460486), (95, 0.42538676), (1044, 0.36028507), (67, 0.32299402), (627, 0.21712844), (110, 0.20957416), (164, 0.18324591), (535, 0.10060626), (339, 0.09517164), (238, 0.07112812), (432, 0.06774316), (970, 0.065111116), (566, 0.06457814), (961, 0.05942419), (428, 0.056567498), (612, 0.053553373), (448, 0.053363577)]","[513, 85, 297, 312, 95, 1044, 67, 627, 110, 164, 535, 339, 238, 432, 970, 566, 961, 428, 612, 448]",111,"[184, 466, 692, 273, 215, 15, 495, 460, 530, 220, 126, 282, 685, 474, 701, 97, 699, 524, 528, 706, 653, 587, 695, 173, 498, 134, 702, 431, 610, 301, 403, 161, 697, 0, 616, 81, 47, 705, 285, 182, 477, 196, 197, 190, 275, 194, 429, 39, 32, 159, 384, 462, 274, 222, 293, 123, 656, 503, 268, 478, 479, 557, 49, 512, 11, 175, 485, 156, 628, 233, 481, 22, 704, 698, 136, 520, 199, 154, 177, 133, 614, 691, 446, 181, 244, 55, 12, 413, 193, 492, 198, 605, 434, 3, 160, 99, 59, 69, 487, 174, 419, 693, 115, 63, 191, 603, 488, 204, 10, 581, 152]",72,"[517, 6, 518, 8, 526, 529, 21, 31, 58, 68, 588, 84, 601, 602, 92, 98, 609, 128, 131, 132, 650, 651, 654, 143, 655, 662, 663, 155, 163, 167, 169, 178, 179, 185, 694, 696, 703, 202, 708, 709, 710, 711, 210, 217, 229, 237, 272, 284, 288, 318, 320, 332, 333, 356, 366, 370, 417, 700, 461, 469, 473, 482, 483, 707, 494, 496, 497, 501, 504, 508, 509, 510]"
"[(297, 0.7744559), (513, 0.7717537), (85, 0.71767795), (95, 0.6752053), (627, 0.3503268), (312, 0.34199646), (164, 0.3393679), (1044, 0.33734503), (110, 0.32060295), (493, 0.2647553), (67, 0.21062015), (339, 0.13318405), (238, 0.10240738), (970, 0.099774644), (200, 0.09523834), (566, 0.09382373), (432, 0.08111682), (428, 0.07498202), (961, 0.073142625), (149, 0.07298065)]","[297, 513, 85, 95, 627, 312, 164, 1044, 110, 493, 67, 339, 238, 970, 200, 566, 432, 428, 961, 149]",135,"[706, 509, 697, 650, 154, 184, 605, 704, 68, 655, 479, 526, 602, 22, 161, 175, 167, 47, 496, 698, 272, 3, 504, 654, 190, 366, 191, 663, 220, 419, 510, 460, 49, 530, 616, 413, 474, 487, 197, 557, 285, 481, 198, 196, 92, 711, 143, 133, 587, 701, 695, 333, 237, 59, 6, 202, 177, 651, 528, 691, 483, 123, 609, 58, 275, 710, 136, 512, 709, 222, 126, 628, 461, 217, 332, 702, 21, 115, 529, 134, 229, 11, 156, 610, 707, 497, 466, 178, 163, 446, 485, 693, 155, 477, 97, 199, 469, 159, 524, 128, 132, 182, 81, 501, 173, 662, 282, 84, 508, 603, 601, 417, 301, 518, 320, 215, 268, 185, 152, 210, 614, 32, 204, 55, 193, 244, 179, 384, 581, 498, 708, 288, 174, 696, 517]",48,"[0, 8, 520, 10, 12, 15, 31, 39, 63, 69, 588, 98, 99, 131, 653, 656, 160, 169, 685, 181, 692, 694, 194, 703, 233, 273, 274, 284, 293, 318, 356, 370, 403, 429, 431, 434, 699, 700, 462, 473, 705, 478, 482, 488, 492, 494, 495, 503]"
"[(85, 0.07024981), (297, 0.051599093), (513, 0.04740947), (312, 0.025090028), (110, 0.011150152), (1044, 0.010731527), (95, 0.010177734), (627, 0.010103536), (493, 0.008948741), (67, 0.0076347855), (164, 0.0057216245), (339, 0.0047708643), (970, 0.0040752864), (238, 0.00397286), (566, 0.0038828533), (149, 0.0038313167), (535, 0.00339221), (200, 0.003390054), (428, 0.0031644264), (961, 0.0031132838)]","[85, 297, 513, 312, 110, 1044, 95, 627, 493, 67, 164, 339, 970, 238, 566, 149, 535, 200, 428, 961]",5,"[132, 581, 601, 483, 517]",178,"[0, 512, 3, 6, 518, 8, 520, 10, 11, 12, 524, 526, 15, 528, 529, 530, 21, 22, 31, 32, 39, 557, 47, 49, 55, 58, 59, 63, 68, 69, 587, 588, 81, 84, 602, 603, 92, 605, 97, 98, 99, 609, 610, 614, 616, 115, 628, 123, 126, 128, 131, 133, 134, 136, 650, 651, 653, 654, 143, 655, 656, 662, 663, 152, 154, 155, 156, 159, 160, 161, 163, 167, 169, 173, 174, 175, 685, 177, 178, 179, 691, 181, 182, 692, 184, 185, 693, 694, 695, 696, 190, 191, 697, 193, 194, 698, 196, 197, 198, 199, 703, 704, 202, 706, 204, 708, 709, 710, 711, 210, 215, 217, 220, 222, 229, 233, 237, 244, 268, 272, 273, 274, 275, 282, 284, 285, 288, 293, 301, 318, 320, 332, 333, 356, 366, 370, 384, 403, 413, 417, 419, 429, 431, 434, 699, 446, 700, 701, 460, 461, 462, 702, 466, 469, 473, 474, 705, 477, 478, 479, 481, 482, 485, 707, 487, 488, 492, 494, 495, 496, 497, 498, 501, 503, 504, 508, 509, 510]"
"[(513, 0.81133497), (297, 0.8048094), (85, 0.765904), (95, 0.42948207), (110, 0.4043804), (312, 0.39576477), (164, 0.35144365), (1044, 0.33556643), (67, 0.28542414), (493, 0.24124162), (627, 0.2358899), (339, 0.20942031), (566, 0.13398215), (535, 0.1291338), (149, 0.12029496), (675, 0.10915997), (238, 0.09248957), (432, 0.09204101), (970, 0.090495855), (548, 0.07707497)]","[513, 297, 85, 95, 110, 312, 164, 1044, 67, 493, 627, 339, 566, 535, 149, 675, 238, 432, 970, 548]",105,"[217, 587, 156, 220, 384, 709, 177, 477, 698, 8, 115, 356, 662, 419, 603, 81, 11, 199, 431, 651, 134, 333, 462, 487, 301, 512, 173, 320, 136, 293, 152, 233, 15, 332, 215, 282, 59, 285, 517, 126, 163, 132, 694, 31, 695, 483, 366, 705, 485, 169, 711, 663, 446, 482, 628, 528, 520, 696, 495, 154, 155, 97, 275, 182, 530, 58, 160, 492, 434, 588, 609, 133, 21, 32, 710, 429, 501, 526, 704, 237, 473, 708, 653, 601, 700, 273, 49, 654, 222, 692, 210, 202, 466, 496, 614, 655, 488, 159, 650, 69, 196, 185, 47, 10, 55]",78,"[0, 3, 6, 518, 12, 524, 529, 22, 39, 557, 63, 68, 581, 84, 602, 92, 605, 98, 99, 610, 616, 123, 128, 131, 143, 656, 161, 167, 174, 175, 685, 178, 179, 691, 181, 184, 693, 190, 191, 697, 193, 194, 197, 198, 703, 706, 204, 229, 244, 268, 272, 274, 284, 288, 318, 370, 403, 413, 417, 699, 701, 460, 461, 702, 469, 474, 478, 479, 481, 707, 494, 497, 498, 503, 504, 508, 509, 510]"
"[(95, 0.8816425), (513, 0.87679166), (297, 0.8492322), (85, 0.8442232), (312, 0.84042245), (627, 0.6580174), (110, 0.60419184), (67, 0.50324875), (164, 0.49934873), (493, 0.43243235), (1044, 0.32093963), (339, 0.31149465), (535, 0.2742004), (428, 0.20268273), (566, 0.20266636), (432, 0.17305999), (548, 0.16457173), (200, 0.15235049), (448, 0.14031033), (970, 0.12757389)]","[95, 513, 297, 85, 312, 627, 110, 67, 164, 493, 1044, 339, 535, 428, 566, 432, 548, 200, 448, 970]",164,"[481, 293, 161, 501, 693, 662, 710, 478, 229, 517, 272, 711, 473, 524, 182, 169, 284, 156, 696, 197, 181, 12, 159, 84, 198, 58, 701, 152, 136, 503, 217, 356, 196, 487, 650, 466, 179, 509, 698, 47, 488, 419, 131, 655, 431, 497, 301, 11, 518, 92, 707, 132, 133, 320, 557, 6, 282, 601, 194, 32, 178, 485, 705, 332, 199, 469, 233, 479, 653, 115, 413, 528, 706, 417, 167, 482, 403, 610, 477, 99, 494, 692, 460, 173, 210, 237, 685, 215, 663, 68, 492, 49, 0, 31, 193, 69, 461, 697, 709, 603, 190, 274, 587, 708, 495, 174, 462, 526, 160, 616, 656, 318, 163, 126, 520, 222, 285, 10, 605, 704, 699, 370, 97, 177, 143, 429, 510, 614, 15, 268, 244, 63, 204, 581, 154, 175, 39, 694, 366, 530, 529, 384, 8, 700, 275, 609, 155, 702, 496, 446, 333, 654, 483, 512, 628, 691, 98, 184, 474, 185, 703, 651, 128, 288]",19,"[3, 21, 22, 55, 59, 588, 81, 602, 123, 134, 695, 191, 202, 220, 273, 434, 498, 504, 508]"
"[(513, 0.833298), (297, 0.8241744), (85, 0.81993556), (95, 0.69532233), (312, 0.63386303), (1044, 0.5840721), (110, 0.49440643), (627, 0.37696725), (493, 0.36375412), (164, 0.2920873), (67, 0.28022063), (566, 0.21313058), (339, 0.1959054), (535, 0.17039101), (970, 0.14538106), (238, 0.12349376), (149, 0.11447614), (675, 0.1056351), (428, 0.097936146), (200, 0.09048373)]","[513, 297, 85, 95, 312, 1044, 110, 627, 493, 164, 67, 566, 339, 535, 970, 238, 149, 675, 428, 200]",134,"[694, 92, 478, 274, 6, 498, 155, 175, 709, 512, 581, 128, 610, 510, 81, 152, 696, 485, 174, 47, 446, 601, 185, 711, 12, 524, 273, 10, 169, 702, 508, 11, 707, 461, 69, 370, 651, 204, 501, 196, 482, 58, 663, 603, 460, 275, 332, 222, 194, 479, 244, 473, 161, 701, 704, 588, 477, 699, 662, 215, 15, 3, 650, 237, 197, 8, 132, 318, 557, 497, 587, 0, 529, 143, 123, 191, 173, 333, 462, 697, 487, 198, 692, 494, 528, 384, 97, 163, 285, 481, 403, 217, 229, 705, 518, 159, 131, 616, 202, 466, 55, 181, 233, 654, 31, 706, 293, 98, 179, 503, 530, 488, 136, 496, 190, 693, 63, 413, 419, 160, 653, 609, 133, 115, 655, 268, 517, 417, 504, 59, 602, 520, 272, 691]",49,"[526, 21, 22, 32, 39, 49, 68, 84, 605, 99, 614, 628, 126, 134, 656, 154, 156, 167, 685, 177, 178, 182, 184, 695, 193, 698, 199, 703, 708, 710, 210, 220, 282, 284, 288, 301, 320, 356, 366, 429, 431, 434, 700, 469, 474, 483, 492, 495, 509]"
"[(513, 0.80530494), (297, 0.791951), (85, 0.7680609), (627, 0.4694414), (1044, 0.4362973), (95, 0.37300378), (110, 0.36329794), (312, 0.326533), (67, 0.3256038), (164, 0.2826237), (535, 0.27748647), (339, 0.23651302), (493, 0.22963016), (566, 0.22117326), (612, 0.20725232), (970, 0.15257917), (149, 0.13665923), (675, 0.12610826), (238, 0.11175627), (428, 0.093752764)]","[513, 297, 85, 627, 1044, 95, 110, 312, 67, 164, 535, 339, 493, 566, 612, 970, 149, 675, 238, 428]",143,"[698, 469, 479, 320, 477, 603, 63, 487, 177, 356, 697, 700, 494, 497, 128, 481, 509, 685, 498, 167, 512, 190, 233, 526, 656, 651, 39, 496, 301, 419, 8, 518, 691, 653, 22, 59, 520, 81, 0, 529, 711, 272, 581, 123, 202, 244, 434, 508, 132, 159, 185, 197, 178, 143, 275, 196, 136, 705, 616, 163, 495, 413, 10, 282, 12, 474, 699, 194, 15, 49, 32, 485, 524, 706, 174, 284, 601, 588, 161, 131, 160, 333, 503, 204, 47, 492, 587, 99, 21, 557, 655, 229, 273, 173, 3, 694, 11, 517, 318, 193, 6, 370, 701, 473, 84, 98, 384, 703, 610, 366, 530, 175, 696, 293, 199, 92, 285, 97, 268, 220, 417, 609, 693, 710, 274, 69, 237, 663, 628, 460, 466, 169, 431, 133, 134, 182, 288, 708, 58, 198, 614, 126, 692]",40,"[528, 31, 55, 68, 602, 605, 115, 650, 654, 662, 152, 154, 155, 156, 179, 181, 184, 695, 191, 704, 709, 210, 215, 217, 222, 332, 403, 429, 446, 461, 462, 702, 478, 482, 483, 707, 488, 501, 504, 510]"
