perturbed_top_10,perturbed_rank,keep_len,keep_index,masked_len,masked_index
"[(285, 0.33374816), (99, 0.2580664), (95, 0.18467389), (88, 0.09920064), (306, 0.09296613), (146, 0.08501998), (10, 0.08454653), (229, 0.07224877), (184, 0.06782167), (507, 0.06251559), (174, 0.061291315), (21, 0.06112291), (186, 0.058285076), (366, 0.04588823), (239, 0.045061573), (212, 0.036729593), (518, 0.035381094), (878, 0.032434538), (149, 0.031070236), (477, 0.030791689)]","[285, 99, 95, 88, 306, 146, 10, 229, 184, 507, 174, 21, 186, 366, 239, 212, 518, 878, 149, 477]",1,[356],22,"[257, 259, 323, 326, 263, 327, 328, 270, 209, 287, 353, 355, 293, 357, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(99, 0.59998333), (285, 0.5957258), (95, 0.38562062), (306, 0.3119643), (10, 0.28078386), (186, 0.27535048), (88, 0.26274443), (21, 0.22482559), (229, 0.22292928), (507, 0.22288056), (174, 0.19629517), (146, 0.19408102), (184, 0.18873547), (239, 0.15442479), (366, 0.1509942), (878, 0.13228655), (212, 0.12106931), (518, 0.11962285), (477, 0.11434294), (20, 0.10380211)]","[99, 285, 95, 306, 10, 186, 88, 21, 229, 507, 174, 146, 184, 239, 366, 878, 212, 518, 477, 20]",11,"[270, 328, 209, 293, 257, 357, 263, 358, 259, 287, 360]",12,"[323, 326, 327, 353, 355, 356, 359, 361, 299, 300, 302, 49]"
"[(285, 0.53075284), (99, 0.43845367), (95, 0.41610432), (306, 0.27256474), (88, 0.2426324), (146, 0.22500342), (10, 0.22230533), (186, 0.21775204), (229, 0.21625555), (507, 0.19313575), (21, 0.1733527), (184, 0.17017627), (174, 0.15974799), (366, 0.14017332), (239, 0.11851884), (212, 0.1036326), (518, 0.10355852), (878, 0.10178946), (20, 0.09442018), (477, 0.087976895)]","[285, 99, 95, 306, 88, 146, 10, 186, 229, 507, 21, 184, 174, 366, 239, 212, 518, 878, 20, 477]",8,"[49, 360, 209, 353, 358, 287, 359, 361]",15,"[257, 259, 323, 326, 263, 327, 328, 270, 355, 356, 293, 357, 299, 300, 302]"
"[(99, 0.48936826), (285, 0.48702505), (95, 0.3981589), (306, 0.25197184), (88, 0.23169482), (186, 0.21458648), (10, 0.20722112), (229, 0.2065512), (146, 0.20445484), (507, 0.20338297), (184, 0.1832026), (21, 0.17633234), (174, 0.16972132), (366, 0.1425677), (239, 0.12782633), (878, 0.107567705), (212, 0.10690746), (518, 0.10208865), (477, 0.092859775), (20, 0.09219389)]","[99, 285, 95, 306, 88, 186, 10, 229, 146, 507, 184, 21, 174, 366, 239, 878, 212, 518, 477, 20]",8,"[302, 361, 356, 360, 359, 328, 270, 287]",15,"[257, 259, 323, 326, 263, 327, 209, 353, 355, 293, 357, 358, 299, 300, 49]"
"[(285, 0.6262028), (99, 0.60493064), (95, 0.4811168), (88, 0.3603556), (306, 0.35336283), (10, 0.33513737), (186, 0.32147095), (229, 0.31964007), (507, 0.30120286), (174, 0.2981572), (146, 0.29373947), (184, 0.24665235), (21, 0.2408154), (366, 0.21451399), (239, 0.18276481), (878, 0.16972727), (212, 0.15767275), (518, 0.15196843), (20, 0.15045983), (477, 0.14925323)]","[285, 99, 95, 88, 306, 10, 186, 229, 507, 174, 146, 184, 21, 366, 239, 878, 212, 518, 20, 477]",10,"[302, 299, 357, 358, 355, 326, 259, 359, 263, 353]",13,"[257, 323, 327, 328, 270, 209, 287, 356, 293, 360, 361, 300, 49]"
"[(285, 0.5114238), (99, 0.48102894), (95, 0.35092992), (306, 0.23385836), (186, 0.19709481), (88, 0.19178255), (10, 0.17564566), (229, 0.17013064), (507, 0.16419913), (174, 0.1635374), (21, 0.1573321), (146, 0.14825901), (184, 0.14329444), (366, 0.108192965), (239, 0.09957472), (878, 0.083891526), (212, 0.080825016), (477, 0.07726562), (518, 0.075177416), (149, 0.07395358)]","[285, 99, 95, 306, 186, 88, 10, 229, 507, 174, 21, 146, 184, 366, 239, 878, 212, 477, 518, 149]",7,"[293, 358, 209, 327, 357, 300, 361]",16,"[257, 259, 323, 326, 263, 328, 270, 287, 353, 355, 356, 359, 360, 299, 302, 49]"
"[(285, 0.44717848), (99, 0.43374488), (95, 0.3203684), (306, 0.18534233), (88, 0.18001316), (10, 0.16777828), (186, 0.16727787), (146, 0.14586636), (229, 0.14500591), (507, 0.1435942), (174, 0.13207464), (184, 0.12787427), (21, 0.11496871), (366, 0.08682892), (212, 0.071667634), (518, 0.068366334), (239, 0.068020284), (878, 0.06530149), (477, 0.06263599), (20, 0.05956574)]","[285, 99, 95, 306, 88, 10, 186, 146, 229, 507, 174, 184, 21, 366, 212, 518, 239, 878, 477, 20]",5,"[356, 299, 302, 358, 328]",18,"[257, 259, 323, 326, 263, 327, 270, 209, 287, 353, 355, 293, 357, 359, 360, 361, 300, 49]"
"[(285, 0.75593776), (99, 0.68127394), (95, 0.63696265), (306, 0.54865015), (88, 0.53020364), (229, 0.501606), (174, 0.4810977), (186, 0.47694328), (10, 0.46992108), (184, 0.4604082), (21, 0.45543045), (146, 0.45228922), (507, 0.4386826), (366, 0.40180805), (239, 0.36140916), (212, 0.3114654), (518, 0.3014173), (878, 0.29638094), (20, 0.29107565), (477, 0.27996218)]","[285, 99, 95, 306, 88, 229, 174, 186, 10, 184, 21, 146, 507, 366, 239, 212, 518, 878, 20, 477]",22,"[327, 293, 326, 353, 302, 49, 357, 259, 360, 257, 270, 300, 287, 355, 328, 323, 358, 299, 263, 359, 209, 361]",1,[356]
"[(285, 0.73284054), (99, 0.69334716), (95, 0.5749324), (306, 0.52493864), (88, 0.46592528), (186, 0.45723116), (10, 0.44986686), (146, 0.44526398), (507, 0.4248676), (174, 0.41236842), (184, 0.39883178), (21, 0.39250582), (229, 0.36867446), (366, 0.31211928), (239, 0.30342615), (878, 0.2778046), (212, 0.27075514), (518, 0.260893), (149, 0.2355494), (20, 0.23458889)]","[285, 99, 95, 306, 88, 186, 10, 146, 507, 174, 184, 21, 229, 366, 239, 878, 212, 518, 149, 20]",21,"[49, 257, 356, 358, 328, 361, 357, 360, 353, 293, 259, 263, 359, 355, 299, 326, 327, 209, 323, 287, 302]",2,"[270, 300]"
"[(285, 0.4231171), (99, 0.39496234), (95, 0.2958743), (306, 0.15904589), (88, 0.14841218), (186, 0.14337677), (10, 0.14322348), (229, 0.13309705), (507, 0.117617235), (146, 0.11690374), (174, 0.11034245), (184, 0.09992659), (21, 0.090877526), (239, 0.07265906), (366, 0.0715859), (212, 0.06134752), (518, 0.055806406), (149, 0.050457835), (477, 0.050227985), (878, 0.048721127)]","[285, 99, 95, 306, 88, 186, 10, 229, 507, 146, 174, 184, 21, 239, 366, 212, 518, 149, 477, 878]",3,"[302, 209, 323]",20,"[257, 259, 326, 263, 327, 328, 270, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 299, 300, 49]"
"[(285, 0.60471034), (99, 0.562837), (95, 0.47071648), (88, 0.32533178), (306, 0.30754074), (186, 0.2969487), (10, 0.261688), (174, 0.25688502), (146, 0.2510022), (21, 0.24542236), (229, 0.23291996), (184, 0.2312301), (507, 0.21974719), (366, 0.16873138), (239, 0.145729), (212, 0.14025402), (518, 0.13022248), (878, 0.12630452), (477, 0.11707775), (149, 0.105310276)]","[285, 99, 95, 88, 306, 186, 10, 174, 146, 21, 229, 184, 507, 366, 239, 212, 518, 878, 477, 149]",10,"[49, 257, 326, 356, 355, 327, 209, 302, 360, 361]",13,"[259, 323, 263, 328, 270, 287, 353, 293, 357, 358, 359, 299, 300]"
"[(285, 0.6022186), (99, 0.5492777), (95, 0.45696002), (306, 0.31792304), (88, 0.29655585), (186, 0.2763771), (10, 0.27074385), (146, 0.2642258), (229, 0.2635658), (174, 0.23470373), (507, 0.22334938), (184, 0.20527251), (21, 0.1812204), (366, 0.16823053), (239, 0.16522127), (878, 0.14260687), (212, 0.13820998), (518, 0.13227582), (20, 0.11945658), (477, 0.11677016)]","[285, 99, 95, 306, 88, 186, 10, 146, 229, 174, 507, 184, 21, 366, 239, 878, 212, 518, 20, 477]",13,"[359, 257, 287, 302, 49, 361, 356, 326, 328, 323, 360, 358, 293]",10,"[259, 263, 327, 270, 209, 353, 355, 357, 299, 300]"
"[(285, 0.4108922), (99, 0.35675701), (95, 0.26797384), (306, 0.1598552), (186, 0.13488784), (88, 0.124670215), (229, 0.11841238), (146, 0.11737301), (10, 0.11539813), (507, 0.10964846), (21, 0.10635725), (174, 0.09969271), (184, 0.095008746), (366, 0.072154075), (239, 0.06787579), (212, 0.052354284), (878, 0.051691398), (477, 0.04897003), (518, 0.0466313), (149, 0.0454282)]","[285, 99, 95, 306, 186, 88, 229, 146, 10, 507, 21, 174, 184, 366, 239, 212, 878, 477, 518, 149]",3,"[328, 302, 299]",20,"[257, 259, 323, 326, 263, 327, 270, 209, 287, 353, 355, 356, 293, 357, 358, 359, 360, 361, 300, 49]"
"[(285, 0.7181826), (99, 0.6568093), (95, 0.5847522), (306, 0.4775307), (88, 0.47370088), (146, 0.4329058), (10, 0.42709827), (229, 0.413719), (507, 0.40689898), (174, 0.4022247), (186, 0.39016888), (184, 0.3598326), (21, 0.35059866), (239, 0.27714205), (878, 0.24962261), (366, 0.24381065), (518, 0.23640227), (212, 0.21703935), (20, 0.21672034), (149, 0.21318994)]","[285, 99, 95, 306, 88, 146, 10, 229, 507, 174, 186, 184, 21, 239, 878, 366, 518, 212, 20, 149]",18,"[353, 270, 356, 209, 360, 359, 355, 357, 293, 287, 263, 300, 328, 257, 49, 361, 259, 327]",5,"[323, 326, 358, 299, 302]"
"[(285, 0.5721392), (99, 0.5341996), (95, 0.4105228), (306, 0.2723267), (88, 0.27193058), (10, 0.22917004), (229, 0.21391734), (186, 0.2129177), (507, 0.19342008), (184, 0.17547575), (174, 0.17199548), (146, 0.17143022), (21, 0.14218052), (366, 0.13890214), (239, 0.12246356), (212, 0.106815346), (518, 0.102102496), (878, 0.096087076), (477, 0.0938804), (149, 0.090370364)]","[285, 99, 95, 306, 88, 10, 229, 186, 507, 184, 174, 146, 21, 366, 239, 212, 518, 878, 477, 149]",10,"[327, 353, 49, 326, 263, 323, 328, 356, 257, 287]",13,"[259, 270, 209, 355, 293, 357, 358, 359, 360, 361, 299, 300, 302]"
"[(285, 0.46732265), (99, 0.41906992), (95, 0.2847009), (306, 0.17755473), (88, 0.17528716), (229, 0.14425816), (10, 0.14203684), (146, 0.13742507), (507, 0.1324402), (186, 0.13087714), (174, 0.12947494), (21, 0.12279008), (184, 0.10375058), (366, 0.089653336), (239, 0.074985325), (212, 0.065389514), (518, 0.062127955), (878, 0.055210244), (434, 0.04840788), (477, 0.047971893)]","[285, 99, 95, 306, 88, 229, 10, 146, 507, 186, 174, 21, 184, 366, 239, 212, 518, 878, 434, 477]",4,"[209, 357, 263, 327]",19,"[257, 259, 323, 326, 328, 270, 287, 353, 355, 356, 293, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(285, 0.7562955), (99, 0.71776843), (95, 0.6383798), (306, 0.5045061), (88, 0.49509063), (186, 0.4806109), (229, 0.460811), (10, 0.43930238), (146, 0.4291887), (507, 0.41248432), (174, 0.40871942), (184, 0.3607116), (366, 0.3489477), (21, 0.34621376), (239, 0.30940917), (878, 0.25075525), (212, 0.24684079), (518, 0.24370997), (477, 0.23384522), (149, 0.22975805)]","[285, 99, 95, 306, 88, 186, 229, 10, 146, 507, 174, 184, 366, 21, 239, 878, 212, 518, 477, 149]",21,"[357, 293, 259, 209, 358, 49, 359, 327, 299, 300, 287, 328, 257, 263, 302, 355, 323, 356, 360, 353, 270]",2,"[326, 361]"
"[(285, 0.67312825), (99, 0.60780007), (95, 0.5766254), (306, 0.44669098), (88, 0.41132912), (186, 0.3935293), (10, 0.38439816), (146, 0.3665114), (229, 0.35736406), (507, 0.3526591), (174, 0.3376678), (184, 0.330658), (21, 0.29934496), (366, 0.26445326), (239, 0.22688484), (878, 0.19468188), (212, 0.19393772), (518, 0.19215518), (477, 0.18507841), (20, 0.17795207)]","[285, 99, 95, 306, 88, 186, 10, 146, 229, 507, 174, 184, 21, 366, 239, 878, 212, 518, 477, 20]",17,"[361, 300, 358, 359, 355, 360, 356, 323, 287, 327, 270, 293, 209, 328, 259, 302, 299]",6,"[257, 326, 263, 353, 357, 49]"
"[(99, 0.66919625), (285, 0.66145295), (95, 0.5587991), (306, 0.4022061), (10, 0.37254435), (186, 0.37139222), (88, 0.33643165), (507, 0.31694183), (21, 0.31392995), (146, 0.3069408), (184, 0.3039252), (229, 0.28654578), (174, 0.25147107), (366, 0.23125929), (239, 0.21444763), (518, 0.17527802), (212, 0.16902228), (20, 0.15978572), (878, 0.15694955), (477, 0.15673585)]","[99, 285, 95, 306, 10, 186, 88, 507, 21, 146, 184, 229, 174, 366, 239, 518, 212, 20, 878, 477]",14,"[300, 355, 353, 326, 287, 299, 328, 270, 49, 302, 293, 358, 359, 357]",9,"[257, 259, 323, 263, 327, 209, 356, 360, 361]"
"[(285, 0.4883654), (99, 0.40064615), (95, 0.36978394), (306, 0.22181058), (88, 0.19716135), (10, 0.19129385), (186, 0.19053307), (229, 0.1661514), (174, 0.16060585), (146, 0.16059063), (21, 0.15022403), (507, 0.14403415), (184, 0.12858124), (366, 0.11017877), (239, 0.09400281), (212, 0.08249689), (878, 0.07862276), (518, 0.07854162), (420, 0.06642433), (477, 0.06611125)]","[285, 99, 95, 306, 88, 10, 186, 229, 174, 146, 21, 507, 184, 366, 239, 212, 878, 518, 420, 477]",5,"[353, 49, 302, 328, 361]",18,"[257, 259, 323, 326, 263, 327, 270, 209, 287, 355, 356, 293, 357, 358, 359, 360, 299, 300]"
"[(285, 0.5334161), (99, 0.48457882), (95, 0.41197887), (88, 0.24077122), (306, 0.23529628), (229, 0.20705107), (186, 0.20095024), (146, 0.19309376), (10, 0.18706922), (21, 0.1784607), (507, 0.17238946), (366, 0.13855769), (184, 0.12795317), (174, 0.12063519), (239, 0.10875122), (212, 0.098289475), (878, 0.096947275), (518, 0.093376346), (477, 0.086350314), (149, 0.07981142)]","[285, 99, 95, 88, 306, 229, 186, 146, 10, 21, 507, 366, 184, 174, 239, 212, 878, 518, 477, 149]",8,"[361, 293, 327, 302, 287, 300, 328, 49]",15,"[257, 259, 323, 326, 263, 270, 209, 353, 355, 356, 357, 358, 359, 360, 299]"
"[(285, 0.50359064), (99, 0.46808618), (95, 0.3625846), (88, 0.23545033), (306, 0.21968314), (146, 0.19906792), (186, 0.1954439), (10, 0.19530772), (174, 0.17833021), (229, 0.17481178), (507, 0.16481178), (184, 0.16296539), (21, 0.14256412), (239, 0.10926502), (366, 0.10402836), (212, 0.09359941), (878, 0.088185), (518, 0.08074173), (477, 0.078104444), (20, 0.074908786)]","[285, 99, 95, 88, 306, 146, 186, 10, 174, 229, 507, 184, 21, 239, 366, 212, 878, 518, 477, 20]",4,"[302, 327, 326, 355]",19,"[257, 259, 323, 263, 328, 270, 209, 287, 353, 356, 293, 357, 358, 359, 360, 361, 299, 300, 49]"
"[(285, 0.75080997), (99, 0.6951467), (95, 0.62013394), (306, 0.47657478), (10, 0.46850038), (186, 0.46731624), (229, 0.44042087), (88, 0.43995556), (146, 0.43033996), (507, 0.41424063), (174, 0.39392576), (184, 0.38727167), (21, 0.3805392), (366, 0.33950776), (239, 0.2835738), (878, 0.26576033), (212, 0.2581415), (518, 0.24834773), (477, 0.23192696), (20, 0.2162625)]","[285, 99, 95, 306, 10, 186, 229, 88, 146, 507, 174, 184, 21, 366, 239, 878, 212, 518, 477, 20]",20,"[270, 300, 259, 359, 49, 355, 358, 209, 299, 263, 326, 327, 357, 257, 323, 356, 360, 293, 328, 353]",3,"[287, 361, 302]"
"[(285, 0.46449846), (99, 0.46065152), (95, 0.32452023), (306, 0.16340397), (186, 0.15680024), (146, 0.14784907), (88, 0.1477423), (229, 0.135445), (174, 0.1312413), (507, 0.12930903), (10, 0.121473595), (184, 0.11884313), (21, 0.11742681), (366, 0.084236704), (239, 0.07818107), (212, 0.06559813), (518, 0.062394828), (878, 0.06067991), (149, 0.054894835), (20, 0.054357473)]","[285, 99, 95, 306, 186, 146, 88, 229, 174, 507, 10, 184, 21, 366, 239, 212, 518, 878, 149, 20]",7,"[49, 300, 259, 270, 357, 299, 323]",16,"[257, 326, 263, 327, 328, 209, 287, 353, 355, 356, 293, 358, 359, 360, 361, 302]"
"[(285, 0.7504775), (99, 0.7152559), (95, 0.63702), (88, 0.5187296), (306, 0.4907171), (10, 0.47717246), (186, 0.47366664), (229, 0.43584743), (184, 0.40257034), (174, 0.40234798), (507, 0.3924866), (146, 0.38564587), (21, 0.38167816), (366, 0.35749173), (239, 0.3249442), (212, 0.27962065), (878, 0.2739498), (518, 0.26989254), (477, 0.2516091), (20, 0.24710262)]","[285, 99, 95, 88, 306, 10, 186, 229, 184, 174, 507, 146, 21, 366, 239, 212, 878, 518, 477, 20]",22,"[323, 259, 359, 299, 287, 257, 209, 328, 360, 356, 300, 326, 302, 270, 357, 355, 293, 327, 358, 353, 49, 361]",1,[263]
"[(285, 0.5340061), (99, 0.53174436), (95, 0.38868964), (306, 0.28130388), (88, 0.24604018), (10, 0.23394957), (186, 0.21180598), (146, 0.21113367), (174, 0.19353996), (184, 0.18135214), (229, 0.17928413), (21, 0.17664494), (507, 0.17504023), (366, 0.12709297), (239, 0.11764022), (878, 0.10763298), (212, 0.09825859), (518, 0.09370736), (477, 0.09259333), (20, 0.088669345)]","[285, 99, 95, 306, 88, 10, 186, 146, 174, 184, 229, 21, 507, 366, 239, 878, 212, 518, 477, 20]",9,"[353, 357, 361, 356, 209, 359, 328, 259, 355]",14,"[257, 323, 326, 263, 327, 270, 287, 293, 358, 360, 299, 300, 302, 49]"
"[(285, 0.55998147), (99, 0.5343954), (95, 0.4595796), (306, 0.35972628), (88, 0.3300192), (186, 0.32448116), (229, 0.29098895), (507, 0.2858487), (146, 0.2749389), (21, 0.2649843), (10, 0.26210183), (174, 0.24930121), (184, 0.23707525), (366, 0.20648193), (239, 0.17693488), (212, 0.16531412), (878, 0.16400357), (518, 0.15834326), (420, 0.13672565), (149, 0.13420124)]","[285, 99, 95, 306, 88, 186, 229, 507, 146, 21, 10, 174, 184, 366, 239, 212, 878, 518, 420, 149]",11,"[327, 263, 257, 357, 358, 302, 356, 355, 360, 209, 361]",12,"[259, 323, 326, 328, 270, 287, 353, 293, 359, 299, 300, 49]"
"[(285, 0.41472566), (99, 0.3540446), (95, 0.19623157), (306, 0.15438592), (10, 0.14047644), (186, 0.14002015), (88, 0.1326), (146, 0.12482471), (174, 0.116763845), (229, 0.111484766), (21, 0.11127513), (507, 0.105482094), (184, 0.09788364), (366, 0.081020795), (239, 0.071372375), (212, 0.059595384), (518, 0.056493875), (477, 0.052251004), (878, 0.050251365), (20, 0.049263828)]","[285, 99, 95, 306, 10, 186, 88, 146, 174, 229, 21, 507, 184, 366, 239, 212, 518, 477, 878, 20]",5,"[257, 323, 360, 287, 299]",18,"[259, 326, 263, 327, 328, 270, 209, 353, 355, 356, 293, 357, 358, 359, 361, 300, 302, 49]"
"[(285, 0.720976), (99, 0.70414436), (95, 0.6207305), (88, 0.504718), (306, 0.4861835), (10, 0.47837457), (229, 0.4587068), (146, 0.44950932), (186, 0.44793454), (507, 0.42884967), (174, 0.41317338), (184, 0.4081934), (21, 0.3937164), (366, 0.3501104), (239, 0.29864866), (212, 0.2860302), (878, 0.27619225), (518, 0.25996512), (477, 0.25769985), (20, 0.24012625)]","[285, 99, 95, 88, 306, 10, 229, 146, 186, 507, 174, 184, 21, 366, 239, 212, 878, 518, 477, 20]",20,"[327, 328, 299, 356, 49, 358, 263, 257, 302, 287, 270, 323, 355, 360, 300, 361, 259, 326, 357, 359]",3,"[209, 353, 293]"
"[(99, 0.71860754), (285, 0.7014381), (95, 0.5670136), (306, 0.49609023), (88, 0.437118), (10, 0.4248005), (146, 0.413986), (229, 0.40994257), (186, 0.40680322), (507, 0.37437123), (21, 0.3571046), (184, 0.34683648), (174, 0.3151419), (239, 0.28069523), (366, 0.26577866), (212, 0.22634172), (518, 0.21398623), (477, 0.2065644), (149, 0.20633906), (878, 0.20172197)]","[99, 285, 95, 306, 88, 10, 146, 229, 186, 507, 21, 184, 174, 239, 366, 212, 518, 477, 149, 878]",18,"[300, 353, 356, 49, 358, 327, 357, 326, 302, 270, 323, 293, 328, 263, 287, 360, 209, 359]",5,"[257, 259, 355, 361, 299]"
"[(285, 0.37038642), (99, 0.22795421), (95, 0.19913705), (306, 0.11046656), (88, 0.099954285), (10, 0.0954621), (186, 0.09421164), (146, 0.08811545), (229, 0.08757979), (21, 0.079584606), (174, 0.07879064), (184, 0.076018356), (507, 0.06987281), (239, 0.050288532), (366, 0.042875633), (212, 0.04080094), (878, 0.040547147), (518, 0.03641808), (20, 0.035040792), (420, 0.03271627)]","[285, 99, 95, 306, 88, 10, 186, 146, 229, 21, 174, 184, 507, 239, 366, 212, 878, 518, 20, 420]",1,[293],22,"[257, 259, 323, 326, 263, 327, 328, 270, 209, 287, 353, 355, 356, 357, 358, 359, 360, 361, 299, 300, 302, 49]"
"[(99, 0.72398067), (285, 0.711145), (95, 0.602546), (306, 0.47615477), (88, 0.46134833), (10, 0.4460304), (146, 0.42031482), (186, 0.41566336), (507, 0.38550568), (184, 0.370748), (21, 0.3623725), (174, 0.35996997), (229, 0.35657185), (366, 0.30121577), (239, 0.29442495), (518, 0.24295539), (878, 0.22250374), (212, 0.22127272), (20, 0.21893504), (477, 0.21838045)]","[99, 285, 95, 306, 88, 10, 146, 186, 507, 184, 21, 174, 229, 366, 239, 518, 878, 212, 20, 477]",20,"[326, 353, 357, 300, 323, 259, 358, 327, 359, 360, 302, 257, 293, 209, 287, 355, 299, 356, 270, 361]",3,"[263, 328, 49]"
"[(99, 0.55792534), (285, 0.5217909), (95, 0.4464949), (306, 0.29298145), (88, 0.25292534), (186, 0.24804652), (10, 0.24484068), (146, 0.24170256), (229, 0.2281058), (174, 0.22792682), (507, 0.22715639), (184, 0.19987273), (21, 0.18804674), (366, 0.16290711), (239, 0.14702205), (878, 0.12687242), (212, 0.11604352), (518, 0.11330229), (477, 0.10858746), (20, 0.10040425)]","[99, 285, 95, 306, 88, 186, 10, 146, 229, 174, 507, 184, 21, 366, 239, 878, 212, 518, 477, 20]",10,"[299, 328, 326, 327, 263, 323, 353, 358, 300, 270]",13,"[257, 259, 209, 287, 355, 356, 293, 357, 359, 360, 361, 302, 49]"
"[(285, 0.6961831), (99, 0.6747302), (95, 0.5798599), (306, 0.45153975), (10, 0.40787068), (186, 0.39867646), (229, 0.38838112), (88, 0.3776122), (146, 0.36250475), (507, 0.35355547), (174, 0.3513778), (184, 0.33072662), (21, 0.29716456), (366, 0.26168212), (239, 0.21581554), (212, 0.21171042), (518, 0.20327528), (878, 0.20325021), (20, 0.17838274), (149, 0.17380358)]","[285, 99, 95, 306, 10, 186, 229, 88, 146, 507, 174, 184, 21, 366, 239, 212, 518, 878, 20, 149]",18,"[359, 357, 287, 270, 358, 353, 327, 361, 49, 299, 209, 326, 300, 355, 356, 257, 259, 328]",5,"[323, 263, 293, 360, 302]"
"[(285, 0.64368427), (99, 0.6338413), (95, 0.5232963), (88, 0.40366557), (306, 0.3971323), (229, 0.35280767), (10, 0.34986052), (507, 0.32661197), (186, 0.32304555), (146, 0.31963468), (174, 0.31937352), (21, 0.29783928), (184, 0.29304856), (366, 0.21050514), (878, 0.18726762), (212, 0.18351762), (239, 0.18231066), (518, 0.17037266), (20, 0.16117617), (477, 0.1596832)]","[285, 99, 95, 88, 306, 229, 10, 507, 186, 146, 174, 21, 184, 366, 878, 212, 239, 518, 20, 477]",13,"[359, 357, 356, 353, 270, 327, 287, 326, 323, 209, 263, 360, 328]",10,"[257, 259, 355, 293, 358, 361, 299, 300, 302, 49]"
"[(285, 0.53590494), (99, 0.5043164), (95, 0.39541012), (88, 0.26390785), (306, 0.2322395), (146, 0.22458757), (174, 0.2019052), (10, 0.20171186), (186, 0.1980472), (229, 0.18696715), (507, 0.18456861), (21, 0.180952), (184, 0.16403103), (366, 0.13921918), (239, 0.11582789), (212, 0.10812463), (878, 0.10328885), (518, 0.095264785), (477, 0.09133993), (149, 0.085985)]","[285, 99, 95, 88, 306, 146, 174, 10, 186, 229, 507, 21, 184, 366, 239, 212, 878, 518, 477, 149]",11,"[287, 360, 257, 209, 361, 293, 323, 299, 359, 353, 270]",12,"[259, 326, 263, 327, 328, 355, 356, 357, 358, 300, 302, 49]"
"[(285, 0.67520154), (99, 0.62042964), (95, 0.57742625), (88, 0.40592495), (306, 0.40452775), (10, 0.38195878), (186, 0.35900798), (229, 0.35867947), (174, 0.3447598), (507, 0.33153453), (21, 0.30875552), (146, 0.29703084), (366, 0.27250335), (184, 0.23544046), (239, 0.23207934), (878, 0.20740221), (212, 0.18496826), (518, 0.18459617), (477, 0.18403223), (420, 0.16131987)]","[285, 99, 95, 88, 306, 10, 186, 229, 174, 507, 21, 146, 366, 184, 239, 878, 212, 518, 477, 420]",20,"[361, 259, 257, 287, 300, 49, 263, 355, 356, 293, 327, 323, 358, 302, 209, 326, 270, 357, 359, 299]",3,"[328, 353, 360]"
"[(285, 0.71639264), (99, 0.7004302), (95, 0.6139583), (306, 0.4755535), (146, 0.436053), (10, 0.43367776), (229, 0.43367025), (174, 0.4096223), (186, 0.39262864), (88, 0.39223897), (507, 0.38844976), (21, 0.37583327), (184, 0.3383129), (366, 0.3253705), (239, 0.29501536), (878, 0.24485143), (518, 0.2432226), (212, 0.23977673), (477, 0.22614568), (20, 0.22249047)]","[285, 99, 95, 306, 146, 10, 229, 174, 186, 88, 507, 21, 184, 366, 239, 878, 518, 212, 477, 20]",19,"[259, 356, 326, 357, 353, 302, 359, 300, 257, 287, 358, 327, 323, 293, 299, 49, 361, 360, 270]",4,"[263, 328, 209, 355]"
"[(285, 0.6062961), (99, 0.558511), (95, 0.4517139), (306, 0.30543044), (88, 0.30168375), (146, 0.2624484), (10, 0.26027936), (229, 0.24362935), (186, 0.22805591), (507, 0.22741687), (174, 0.22528636), (21, 0.21593784), (184, 0.20767656), (366, 0.15833935), (239, 0.15126543), (878, 0.12278898), (477, 0.1104567), (212, 0.10840162), (518, 0.10523714), (149, 0.10073122)]","[285, 99, 95, 306, 88, 146, 10, 229, 186, 507, 174, 21, 184, 366, 239, 878, 477, 212, 518, 149]",10,"[357, 359, 259, 293, 287, 49, 257, 270, 358, 353]",13,"[323, 326, 263, 327, 328, 209, 355, 356, 360, 361, 299, 300, 302]"
"[(99, 0.5051776), (285, 0.49994946), (95, 0.33635384), (306, 0.22600147), (88, 0.2188792), (146, 0.18056649), (186, 0.16473502), (229, 0.16370483), (507, 0.16322656), (10, 0.16165076), (21, 0.15733507), (174, 0.15139028), (184, 0.15080173), (366, 0.12207262), (212, 0.083241574), (518, 0.08251405), (239, 0.08091028), (878, 0.08088719), (20, 0.07376399), (477, 0.07325228)]","[99, 285, 95, 306, 88, 146, 186, 229, 507, 10, 21, 174, 184, 366, 212, 518, 239, 878, 20, 477]",6,"[257, 358, 287, 209, 359, 328]",17,"[259, 323, 326, 263, 327, 270, 353, 355, 356, 293, 357, 360, 361, 299, 300, 302, 49]"
