user_id,top_20_with_score,top_20,hit_ratio,ndcg
50,"[(0, 0.8125061), (293, 0.7856934), (190, 0.7276006), (78, 0.68810785), (70, 0.6259882), (174, 0.52690685), (426, 0.43373498), (472, 0.42020822), (432, 0.4137782), (155, 0.41057482), (30, 0.4018611), (659, 0.39881426), (738, 0.3925847), (213, 0.31516904), (294, 0.28350815), (755, 0.27707294), (968, 0.2692892), (330, 0.2638299), (678, 0.24155132), (279, 0.21721672)]","[0, 293, 190, 78, 70, 174, 426, 472, 432, 155, 30, 659, 738, 213, 294, 755, 968, 330, 678, 279]",1,0.23137821315975918
51,"[(95, 0.73933244), (190, 0.7299853), (264, 0.65629715), (70, 0.6288087), (654, 0.61753464), (10, 0.57798743), (461, 0.5389255), (207, 0.4933412), (366, 0.4689383), (93, 0.42312828), (54, 0.40533406), (738, 0.39875343), (762, 0.38499653), (549, 0.36666423), (149, 0.33374396), (62, 0.31203446), (291, 0.29825866), (224, 0.29284614), (411, 0.28477943), (326, 0.28284922)]","[95, 190, 264, 70, 654, 10, 461, 207, 366, 93, 54, 738, 762, 549, 149, 62, 291, 224, 411, 326]",1,0.6309297535714574
52,"[(264, 0.67011714), (167, 0.66733825), (301, 0.65782976), (10, 0.5930036), (596, 0.58027333), (244, 0.5694715), (747, 0.5286654), (247, 0.5002006), (133, 0.49710482), (272, 0.49332276), (199, 0.47433373), (269, 0.46839115), (426, 0.46164447), (472, 0.4479358), (28, 0.4284224), (409, 0.40907443), (71, 0.38974333), (1027, 0.38661355), (325, 0.38178474), (108, 0.36205167)]","[264, 167, 301, 10, 596, 244, 747, 247, 133, 272, 199, 269, 426, 472, 28, 409, 71, 1027, 325, 108]",1,0.33333333333333337
53,"[(160, 0.68846685), (201, 0.68241113), (81, 0.6092179), (274, 0.5834492), (473, 0.55914557), (21, 0.55621225), (402, 0.55309844), (587, 0.54352534), (691, 0.50880843), (522, 0.4369998), (450, 0.42844158), (204, 0.4280504), (121, 0.41071945), (297, 0.4086995), (664, 0.39687377), (651, 0.39481115), (90, 0.39151114), (331, 0.389156), (128, 0.38869444), (216, 0.386709)]","[160, 201, 81, 274, 473, 21, 402, 587, 691, 522, 450, 204, 121, 297, 664, 651, 90, 331, 128, 216]",1,0.2559580248098155
54,"[(209, 0.7130308), (143, 0.56476873), (228, 0.55994713), (478, 0.5163352), (187, 0.44486555), (269, 0.44144696), (245, 0.4281313), (409, 0.38308358), (497, 0.37972775), (259, 0.3604052), (595, 0.35756212), (325, 0.35431662), (291, 0.2933647), (2, 0.29185992), (9, 0.28158513), (755, 0.2779939), (709, 0.27261227), (575, 0.27236903), (1013, 0.2675493), (242, 0.25962302)]","[209, 143, 228, 478, 187, 269, 245, 409, 497, 259, 595, 325, 291, 2, 9, 755, 709, 575, 1013, 242]",1,0.6309297535714574
55,"[(312, 0.65894186), (301, 0.65169233), (124, 0.62853974), (274, 0.5770944), (8, 0.55036736), (650, 0.49882373), (303, 0.48737574), (258, 0.47793272), (3, 0.47441843), (525, 0.41012958), (519, 0.39706606), (464, 0.38972422), (71, 0.38052008), (839, 0.33182234), (294, 0.30021083), (830, 0.2703951), (469, 0.2691184), (377, 0.26457766), (723, 0.23779422), (220, 0.23579359)]","[312, 301, 124, 274, 8, 650, 303, 258, 3, 525, 519, 464, 71, 839, 294, 830, 469, 377, 723, 220]",1,0.25
56,"[(55, 0.8051432), (233, 0.7195415), (24, 0.63345426), (478, 0.5440374), (46, 0.45097372), (318, 0.45089516), (417, 0.43565825), (54, 0.43251038), (659, 0.43218607), (483, 0.4199373), (519, 0.41229364), (664, 0.40237924), (90, 0.39699125), (683, 0.3813443), (1, 0.35524648), (213, 0.34832224), (62, 0.33870474), (814, 0.3321774), (66, 0.31994924), (86, 0.2992698)]","[55, 233, 24, 478, 46, 318, 417, 54, 659, 483, 519, 664, 90, 683, 1, 213, 62, 814, 66, 86]",1,1.0
57,"[(285, 0.80785173), (287, 0.76411355), (95, 0.76156014), (78, 0.7154706), (178, 0.599895), (384, 0.56659955), (217, 0.55430955), (514, 0.55115795), (163, 0.5473396), (747, 0.5468062), (410, 0.5317906), (22, 0.49393135), (627, 0.48283505), (565, 0.43900508), (342, 0.43809414), (297, 0.4320603), (664, 0.4200387), (71, 0.41316956), (477, 0.3711851), (839, 0.3654628)]","[285, 287, 95, 78, 178, 384, 217, 514, 163, 747, 410, 22, 627, 565, 342, 297, 664, 71, 477, 839]",0,0.0
58,"[(152, 0.7353341), (274, 0.66646403), (270, 0.6173939), (154, 0.5896579), (322, 0.5610502), (743, 0.52294666), (664, 0.51413584), (357, 0.4995767), (282, 0.45874795), (62, 0.457459), (263, 0.45117867), (692, 0.43182346), (749, 0.40818813), (1011, 0.4049853), (618, 0.36204466), (688, 0.32913807), (638, 0.3121198), (19, 0.2855287), (353, 0.2782392), (253, 0.2736809)]","[152, 274, 270, 154, 322, 743, 664, 357, 282, 62, 263, 692, 749, 1011, 618, 688, 638, 19, 353, 253]",1,0.3868528072345416
59,"[(116, 0.78923416), (273, 0.6046002), (271, 0.57922876), (747, 0.5613938), (247, 0.53630793), (627, 0.4998875), (122, 0.48624796), (37, 0.46047503), (147, 0.4528482), (519, 0.44891986), (238, 0.4417756), (189, 0.36542764), (291, 0.36091906), (708, 0.35486966), (44, 0.33436063), (311, 0.32987434), (854, 0.2875326), (929, 0.28425053), (825, 0.27043498), (921, 0.24576603)]","[116, 273, 271, 747, 247, 627, 122, 37, 147, 519, 238, 189, 291, 708, 44, 311, 854, 929, 825, 921]",1,0.5
60,"[(126, 0.7640335), (78, 0.7095851), (160, 0.6946942), (88, 0.6210177), (69, 0.6176099), (244, 0.57635605), (8, 0.5654822), (248, 0.5169066), (247, 0.50904566), (208, 0.48953956), (61, 0.48016393), (28, 0.43903035), (283, 0.42306378), (518, 0.39904192), (1, 0.3599037), (590, 0.35790133), (704, 0.34276816), (927, 0.32577354), (746, 0.31702173), (695, 0.2995547)]","[126, 78, 160, 88, 69, 244, 8, 248, 247, 208, 61, 28, 283, 518, 1, 590, 704, 927, 746, 695]",0,0.0
61,"[(281, 0.60762393), (267, 0.5985374), (247, 0.5411997), (316, 0.5226583), (475, 0.48981282), (300, 0.479901), (239, 0.47789323), (342, 0.46192074), (147, 0.45775354), (518, 0.43564647), (65, 0.4303047), (878, 0.42517856), (263, 0.37421525), (326, 0.34873146), (755, 0.3486024), (309, 0.34525844), (400, 0.34523925), (830, 0.32308912), (385, 0.31418467), (476, 0.30923945)]","[281, 267, 247, 316, 475, 300, 239, 342, 147, 518, 65, 878, 263, 326, 755, 309, 400, 830, 385, 476]",1,0.23981246656813146
62,"[(173, 0.8162584), (299, 0.7159199), (63, 0.71192634), (81, 0.6176496), (131, 0.5891694), (271, 0.5592675), (482, 0.55427617), (587, 0.5540853), (22, 0.48677787), (187, 0.4863577), (475, 0.45846072), (121, 0.4255221), (212, 0.42115244), (98, 0.4102877), (528, 0.40663844), (82, 0.40217954), (420, 0.36470178), (427, 0.335496), (51, 0.31644392), (435, 0.28152245)]","[173, 299, 63, 81, 131, 271, 482, 587, 22, 187, 475, 121, 212, 98, 528, 82, 420, 427, 51, 435]",1,0.6309297535714574
63,"[(473, 0.57464576), (163, 0.545526), (230, 0.50020075), (132, 0.49993396), (401, 0.48935536), (865, 0.48214626), (743, 0.42212787), (259, 0.40375176), (814, 0.34267336), (130, 0.33864442), (509, 0.30375257), (64, 0.2967439), (548, 0.2910299), (641, 0.28268844), (485, 0.27983683), (520, 0.2508061), (447, 0.24361263), (164, 0.23217338), (406, 0.23074013), (250, 0.14992616)]","[473, 163, 230, 132, 401, 865, 743, 259, 814, 130, 509, 64, 548, 641, 485, 520, 447, 164, 406, 250]",1,0.5
64,"[(404, 0.7482665), (418, 0.6012048), (596, 0.58852744), (281, 0.5830718), (174, 0.5596986), (184, 0.5461636), (431, 0.5444823), (163, 0.5391571), (132, 0.49464715), (123, 0.4834822), (202, 0.4747156), (519, 0.4176392), (762, 0.4170969), (743, 0.41697782), (681, 0.32804912), (2, 0.32797354), (324, 0.3174978), (309, 0.30998483), (91, 0.2997163), (191, 0.29652017)]","[404, 418, 596, 281, 174, 184, 431, 163, 132, 123, 202, 519, 762, 743, 681, 2, 324, 309, 91, 191]",1,0.3562071871080222
65,"[(70, 0.6366084), (182, 0.6103833), (366, 0.47995883), (28, 0.41794932), (738, 0.40939605), (525, 0.4090995), (98, 0.3850545), (82, 0.37675816), (216, 0.37574798), (357, 0.36997768), (530, 0.3555268), (1, 0.33860815), (302, 0.33657828), (675, 0.30920234), (824, 0.30471867), (746, 0.29708585), (218, 0.28433642), (672, 0.27982482), (156, 0.27613726), (723, 0.23695467)]","[70, 182, 366, 28, 738, 525, 98, 82, 216, 357, 530, 1, 302, 675, 824, 746, 218, 672, 156, 723]",1,0.25
66,"[(99, 0.84513557), (293, 0.80149925), (404, 0.74611354), (10, 0.5984435), (94, 0.57668895), (184, 0.5428856), (514, 0.5403076), (163, 0.5358715), (747, 0.5354738), (366, 0.49802148), (230, 0.49124825), (401, 0.48041034), (322, 0.46343833), (677, 0.45458648), (155, 0.44601974), (525, 0.42730308), (212, 0.41372418), (331, 0.3963825), (734, 0.39394164), (149, 0.36314264)]","[99, 293, 404, 10, 94, 184, 514, 163, 747, 366, 230, 401, 322, 677, 155, 525, 212, 331, 734, 149]",1,0.5
67,"[(179, 0.55339235), (392, 0.540408), (240, 0.5068959), (153, 0.47919366), (226, 0.43621498), (472, 0.42695063), (283, 0.3920531), (121, 0.38986012), (85, 0.36712438), (878, 0.3568136), (177, 0.32368025), (52, 0.32241797), (18, 0.3101934), (224, 0.29325557), (692, 0.2883499), (635, 0.27968022), (516, 0.26849824), (1011, 0.2643519), (385, 0.2526736), (279, 0.222372)]","[179, 392, 240, 153, 226, 472, 283, 121, 85, 878, 177, 52, 18, 224, 692, 635, 516, 1011, 385, 279]",1,0.2789429456511298
68,"[(526, 0.6166231), (654, 0.5960413), (69, 0.5735383), (274, 0.54079884), (174, 0.50073195), (478, 0.48859718), (163, 0.4768433), (691, 0.45421007), (650, 0.452199), (153, 0.444303), (46, 0.39006585), (522, 0.38208726), (689, 0.32817915), (442, 0.31196555), (16, 0.29604894), (704, 0.28015137), (20, 0.2793128), (232, 0.27192116), (708, 0.26253596), (662, 0.25327358)]","[526, 654, 69, 274, 174, 478, 163, 691, 650, 153, 46, 522, 689, 442, 16, 704, 20, 232, 708, 662]",1,0.3868528072345416
69,"[(96, 0.61549723), (69, 0.59725887), (146, 0.5809486), (225, 0.5458602), (384, 0.53323245), (271, 0.5312136), (650, 0.48508793), (198, 0.47707543), (426, 0.43848023), (54, 0.40376768), (525, 0.3969019), (483, 0.39145386), (497, 0.383419), (238, 0.3767935), (57, 0.3767177), (357, 0.35720372), (183, 0.32936424), (80, 0.32880723), (66, 0.2926268), (968, 0.27343845)]","[96, 69, 146, 225, 384, 271, 650, 198, 426, 54, 525, 483, 497, 238, 57, 357, 183, 80, 66, 968]",0,0.0
70,"[(6, 0.76114935), (160, 0.69953775), (741, 0.6980793), (422, 0.6823466), (185, 0.6764207), (526, 0.66335803), (70, 0.6547682), (193, 0.6403086), (117, 0.61245495), (596, 0.5926599), (244, 0.5819472), (196, 0.5785113), (258, 0.5045311), (230, 0.50089836), (12, 0.48065558), (321, 0.4758386), (245, 0.47422513), (214, 0.46813288), (471, 0.46236658), (37, 0.43662977)]","[6, 160, 741, 422, 185, 526, 70, 193, 117, 596, 244, 196, 258, 230, 12, 321, 245, 214, 471, 37]",1,0.27023815442731974
71,"[(172, 0.7682648), (254, 0.5665801), (478, 0.54963464), (650, 0.51905555), (230, 0.4968855), (142, 0.48472112), (417, 0.4450645), (108, 0.3779701), (16, 0.36535996), (490, 0.3209127), (553, 0.3121254), (504, 0.29616666), (64, 0.29561916), (385, 0.28429174), (726, 0.2721651), (639, 0.25218192), (447, 0.24261984), (75, 0.23807752), (688, 0.23173697), (276, 0.22687218)]","[172, 254, 478, 650, 230, 142, 417, 108, 16, 490, 553, 504, 64, 385, 726, 639, 447, 75, 688, 276]",1,0.5
72,"[(236, 0.7426359), (146, 0.5823561), (240, 0.5113957), (306, 0.5101982), (410, 0.49920127), (316, 0.4654985), (22, 0.45832175), (707, 0.4578793), (320, 0.42993546), (475, 0.42897883), (28, 0.41452205), (450, 0.41414818), (251, 0.40238208), (41, 0.39778176), (331, 0.37478742), (305, 0.2927308), (501, 0.27777418), (64, 0.26921874), (918, 0.22218992), (921, 0.20217036)]","[236, 146, 240, 306, 410, 316, 22, 707, 320, 475, 28, 450, 251, 41, 331, 305, 501, 64, 918, 921]",0,0.0
73,"[(422, 0.6655021), (175, 0.61719406), (14, 0.609447), (69, 0.60484385), (602, 0.56813556), (392, 0.54993236), (587, 0.53509027), (240, 0.5164934), (198, 0.49000642), (22, 0.46209437), (549, 0.37818238), (750, 0.34926924), (2, 0.30712605), (218, 0.28457606), (416, 0.26754606), (515, 0.25523713), (92, 0.23831809), (408, 0.23562399), (870, 0.22891098), (119, 0.22571693)]","[422, 175, 14, 69, 602, 392, 587, 240, 198, 22, 549, 750, 2, 218, 416, 515, 92, 408, 870, 119]",1,0.5
74,"[(10, 0.6122473), (178, 0.6055223), (273, 0.59607196), (567, 0.5945723), (401, 0.5010841), (37, 0.44878307), (519, 0.43728346), (57, 0.43011445), (464, 0.42972797), (339, 0.37130523), (189, 0.35361096), (291, 0.34916803), (294, 0.33936328), (490, 0.33630976), (635, 0.3284687), (1013, 0.32067046), (698, 0.3138198), (1133, 0.3069103), (161, 0.2998332), (641, 0.29592836)]","[10, 178, 273, 567, 401, 37, 519, 57, 464, 339, 189, 291, 294, 490, 635, 1013, 698, 1133, 161, 641]",1,0.2789429456511298
75,"[(221, 0.77640593), (8, 0.57911116), (154, 0.51996374), (187, 0.50071204), (47, 0.48254925), (472, 0.47976935), (46, 0.47670287), (23, 0.45045805), (483, 0.44533208), (558, 0.44309747), (325, 0.4124292), (169, 0.40981215), (428, 0.3978955), (16, 0.38192722), (704, 0.36386797), (1010, 0.3615914), (9, 0.33650172), (755, 0.33253425), (309, 0.3292665), (968, 0.32389045)]","[221, 8, 154, 187, 47, 472, 46, 23, 483, 558, 325, 169, 428, 16, 704, 1010, 9, 755, 309, 968]",1,0.3154648767857287
76,"[(285, 0.7795847), (150, 0.7380454), (327, 0.60209334), (96, 0.60149777), (229, 0.5758542), (134, 0.55312437), (228, 0.54724765), (270, 0.488245), (199, 0.4322123), (168, 0.41110268), (212, 0.36436722), (664, 0.35443485), (82, 0.3448506), (734, 0.3439045), (13, 0.34371814), (683, 0.33277416), (484, 0.29684016), (508, 0.2889478), (814, 0.28695452), (130, 0.28329837)]","[285, 150, 327, 96, 229, 134, 228, 270, 199, 168, 212, 664, 82, 734, 13, 683, 484, 508, 814, 130]",1,0.43067655807339306
77,"[(180, 0.88142556), (257, 0.83748865), (236, 0.76461554), (422, 0.6857883), (654, 0.64747936), (596, 0.5964986), (228, 0.595384), (507, 0.5862063), (384, 0.5690854), (184, 0.55582094), (154, 0.5146062), (316, 0.5025307), (199, 0.49796057), (123, 0.4956104), (245, 0.48022825), (214, 0.4741285), (558, 0.43659705), (13, 0.41052473), (595, 0.40918985), (357, 0.40520334)]","[180, 257, 236, 422, 654, 596, 228, 507, 384, 184, 154, 316, 199, 123, 245, 214, 558, 13, 595, 357]",1,0.5
78,"[(236, 0.76321894), (68, 0.6724215), (237, 0.64901465), (596, 0.5946333), (47, 0.4733986), (54, 0.4484491), (37, 0.43949574), (41, 0.4332849), (497, 0.42746294), (925, 0.38107595), (80, 0.3741329), (420, 0.3714795), (189, 0.34430808), (291, 0.33992055), (346, 0.33943316), (824, 0.33602062), (863, 0.303828), (529, 0.29780054), (435, 0.2874537), (780, 0.27230892)]","[236, 68, 237, 596, 47, 54, 37, 41, 497, 925, 80, 420, 189, 291, 346, 824, 863, 529, 435, 780]",0,0.0
79,"[(97, 0.7636155), (152, 0.66443264), (193, 0.6320701), (8, 0.56236994), (461, 0.56096786), (184, 0.5418007), (410, 0.51845706), (154, 0.49940467), (28, 0.43599996), (565, 0.42266667), (41, 0.41901305), (743, 0.41316444), (71, 0.3971121), (925, 0.36620975), (927, 0.32283723), (411, 0.31164324), (91, 0.2961435), (624, 0.29014543), (72, 0.2804453), (515, 0.27057073)]","[97, 152, 193, 8, 461, 184, 410, 154, 28, 565, 41, 743, 71, 925, 927, 411, 91, 624, 72, 515]",1,0.5
80,"[(356, 0.6635084), (495, 0.6317246), (402, 0.5510529), (174, 0.54802704), (306, 0.5217075), (401, 0.46934447), (142, 0.46650848), (214, 0.44578886), (417, 0.42657804), (121, 0.4073167), (549, 0.38537198), (197, 0.37136126), (527, 0.36969346), (479, 0.34875906), (213, 0.3392286), (2, 0.3139683), (746, 0.30405155), (490, 0.3033393), (9, 0.30324855), (309, 0.2964089)]","[356, 495, 402, 174, 306, 401, 142, 214, 417, 121, 549, 197, 527, 479, 213, 2, 746, 490, 9, 309]",1,0.244650542118226
81,"[(244, 0.58101237), (248, 0.5211647), (199, 0.48851478), (123, 0.4860352), (677, 0.46076357), (251, 0.4300293), (197, 0.3884968), (530, 0.38076258), (750, 0.37404317), (1015, 0.36215076), (91, 0.3020549), (516, 0.29993555), (749, 0.29851466), (242, 0.29571062), (416, 0.28909856), (380, 0.28501686), (485, 0.27744958), (515, 0.276172), (1040, 0.26040512), (92, 0.25834662)]","[244, 248, 199, 123, 677, 251, 197, 530, 750, 1015, 91, 516, 749, 242, 416, 380, 485, 515, 1040, 92]",1,0.3868528072345416
82,"[(332, 0.6589924), (179, 0.5786148), (153, 0.51122695), (432, 0.45437518), (497, 0.41848445), (651, 0.40702036), (108, 0.37534004), (302, 0.36013442), (213, 0.35524338), (839, 0.35416234), (339, 0.35260203), (814, 0.3389446), (454, 0.32893804), (66, 0.32658923), (311, 0.30130854), (515, 0.2752293), (726, 0.2699517), (894, 0.26142934), (395, 0.2335525), (406, 0.2278072)]","[332, 179, 153, 432, 497, 651, 108, 302, 213, 839, 339, 814, 454, 66, 311, 515, 726, 894, 395, 406]",1,0.227670248696953
83,"[(227, 0.60371274), (507, 0.5543269), (234, 0.53772223), (384, 0.5342025), (217, 0.5196546), (431, 0.51692784), (240, 0.5070778), (656, 0.46664476), (47, 0.42972127), (46, 0.42347056), (93, 0.42309576), (450, 0.40683368), (212, 0.38514918), (197, 0.3525652), (108, 0.34041613), (213, 0.3212278), (662, 0.28282592), (218, 0.27461782), (1133, 0.25967297), (469, 0.2588405)]","[227, 507, 234, 384, 217, 431, 240, 656, 47, 46, 93, 450, 212, 197, 108, 213, 662, 218, 1133, 469]",1,0.43067655807339306
84,"[(6, 0.7794114), (182, 0.6528437), (474, 0.6359674), (254, 0.59590393), (271, 0.5885599), (303, 0.5434579), (342, 0.46867755), (761, 0.4681912), (238, 0.45338053), (331, 0.44237694), (1015, 0.40245718), (66, 0.36812988), (968, 0.3464152), (1013, 0.34337553), (311, 0.34126318), (43, 0.33352202), (929, 0.29475713), (723, 0.2927128), (408, 0.2909456), (938, 0.28583914)]","[6, 182, 474, 254, 271, 303, 342, 761, 238, 331, 1015, 66, 968, 1013, 311, 43, 929, 723, 408, 938]",1,0.3868528072345416
85,"[(49, 0.89749795), (78, 0.72031987), (167, 0.6850304), (356, 0.6822198), (596, 0.5998192), (507, 0.5895533), (691, 0.5333322), (248, 0.5326621), (154, 0.5182943), (187, 0.4990402), (269, 0.49587744), (192, 0.49497217), (472, 0.47705513), (122, 0.4733378), (23, 0.44776687), (121, 0.43894595), (216, 0.41444594), (80, 0.38127616), (130, 0.35080636), (824, 0.34283486)]","[49, 78, 167, 356, 596, 507, 691, 248, 154, 187, 269, 192, 472, 122, 23, 121, 216, 80, 130, 824]",1,0.2789429456511298
86,"[(172, 0.78338903), (287, 0.77544045), (233, 0.74007857), (11, 0.72401834), (254, 0.58780503), (581, 0.57424086), (184, 0.56905913), (240, 0.559088), (292, 0.5101451), (76, 0.47624165), (651, 0.43758142), (528, 0.43473035), (128, 0.43127424), (222, 0.3887347), (213, 0.38658834), (927, 0.35873047), (333, 0.3584918), (692, 0.35044688), (44, 0.33527067), (863, 0.32458553)]","[172, 287, 233, 11, 254, 581, 184, 240, 292, 76, 651, 528, 128, 222, 213, 927, 333, 692, 44, 863]",0,0.0
87,"[(332, 0.6776007), (495, 0.6603893), (317, 0.6136257), (110, 0.59564245), (402, 0.5833669), (270, 0.5610623), (272, 0.53161854), (132, 0.5222035), (245, 0.4971668), (155, 0.4821223), (204, 0.47252426), (565, 0.45976242), (41, 0.4560414), (147, 0.45468074), (297, 0.45275435), (595, 0.42860034), (683, 0.4189714), (590, 0.39218807), (454, 0.3606337), (91, 0.3313967)]","[332, 495, 317, 110, 402, 270, 272, 132, 245, 155, 204, 565, 41, 147, 297, 595, 683, 590, 454, 91]",0,0.0
88,"[(160, 0.6930099), (422, 0.6756184), (186, 0.59641546), (21, 0.56180906), (306, 0.5301158), (650, 0.5135487), (303, 0.50332445), (22, 0.48065907), (865, 0.47340208), (446, 0.43593726), (54, 0.43450454), (176, 0.40765402), (331, 0.39656606), (549, 0.39611876), (280, 0.36825088), (506, 0.36214814), (479, 0.36000544), (1015, 0.35611457), (704, 0.3401984), (232, 0.33101535)]","[160, 422, 186, 21, 306, 650, 303, 22, 865, 446, 54, 176, 331, 549, 280, 506, 479, 1015, 704, 232]",1,0.5
89,"[(230, 0.5339672), (472, 0.50253195), (23, 0.4764115), (37, 0.47508225), (121, 0.4684774), (549, 0.4457313), (595, 0.44211996), (280, 0.41788116), (746, 0.36420065), (509, 0.3439246), (385, 0.32426548), (448, 0.3046945), (457, 0.2785608), (415, 0.27278948), (789, 0.26255682), (364, 0.26014337), (754, 0.24793597), (753, 0.2465519), (637, 0.21886407), (711, 0.2125398)]","[230, 472, 23, 37, 121, 549, 595, 280, 746, 509, 385, 448, 457, 415, 789, 364, 754, 753, 637, 711]",0,0.0
90,"[(285, 0.80872244), (120, 0.77961874), (404, 0.75359786), (741, 0.7004796), (69, 0.62568986), (229, 0.6187533), (163, 0.548078), (303, 0.51601696), (258, 0.50770295), (37, 0.4398736), (121, 0.43245703), (128, 0.41007742), (1027, 0.40834975), (595, 0.40656063), (65, 0.40525118), (925, 0.38145494), (1, 0.37191895), (177, 0.3669625), (839, 0.36375976), (662, 0.3237237)]","[285, 120, 404, 741, 69, 229, 163, 303, 258, 37, 121, 128, 1027, 595, 65, 925, 1, 177, 839, 662]",1,0.3562071871080222
91,"[(747, 0.6288564), (656, 0.5962695), (322, 0.57141066), (471, 0.5620223), (300, 0.5535276), (525, 0.5432011), (297, 0.53524476), (878, 0.51146317), (723, 0.38202256), (447, 0.36250103), (26, 0.36171177), (876, 0.33199054), (1066, 0.32975042), (1047, 0.32800236), (568, 0.32727784), (429, 0.32362077), (138, 0.31149703), (880, 0.26776314), (521, 0.26209936), (534, 0.25799334)]","[747, 656, 322, 471, 300, 525, 297, 878, 723, 447, 26, 876, 1066, 1047, 568, 429, 138, 880, 521, 534]",1,1.0
92,"[(49, 0.89535046), (81, 0.61198115), (131, 0.5833634), (271, 0.55335927), (163, 0.53311735), (61, 0.47507933), (528, 0.39710733), (128, 0.39374197), (595, 0.3902726), (479, 0.35753277), (1, 0.35481095), (927, 0.3209216), (411, 0.30976358), (326, 0.307737), (1013, 0.2965155), (38, 0.29606563), (501, 0.29553676), (516, 0.29222956), (385, 0.2755331), (938, 0.24391428)]","[49, 81, 131, 271, 163, 61, 528, 128, 595, 479, 1, 927, 411, 326, 1013, 38, 501, 516, 385, 938]",1,0.26264953503719357
